# Samples Generated by Stan
# stan_version_major=2
# stan_version_minor=1
# stan_version_patch=0
# init=random
# seed=385583929
# chain_id=2
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=./diagnostic_file.dat_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,alpha,beta,p_alpha,p_beta,g_alpha,g_beta
-84.7745,0.912183,0.46918,2,0,-4.90529,-2.53794,3.02743,-0.786805,4.52885,2.23275
-84.8884,0.854779,0.46918,2,0,-4.91185,-2.4784,-4.41492,2.15157,4.90669,2.63426
-84.9873,0.711917,0.46918,1,0,-4.99272,-2.32434,4.59201,1.68933,3.80034,3.31327
-86.5254,0.821854,0.46918,1,0,-4.73396,-2.42261,-1.08307,1.8714,11.3744,4.80548
-87.7518,1,0.46918,1,0,-5.66701,-2.39586,-1.61341,-1.78019,-10.443,-1.26904
-86.8935,1,0.46918,0,0,-5.58149,-2.37359,-3.37809,-0.312782,-9.11476,-0.61432
-85.1949,0.966477,0.46918,2,0,-4.96598,-2.29809,4.16595,-2.77306,4.77864,3.76409
-85.1949,0.463658,0.46918,0,0,-4.96598,-2.29809,4.31029,1.68178,4.77864,3.76409
-85.1949,0.758937,0.46918,0,0,-4.96598,-2.29809,-3.30236,-0.376147,4.77864,3.76409
-85.5261,0.924103,0.46918,0,0,-4.9584,-2.22754,1.18043,0.52837,5.50048,4.52945
-85.2059,1,0.46918,0,0,-4.90991,-2.37777,-0.672175,-1.95336,5.86198,3.47771
-85.1445,0.999574,0.46918,0,0,-4.87322,-2.46407,-0.929726,-1.38341,6.23034,3.11166
-84.4097,1,0.46918,0,0,-4.98771,-2.61849,-1.99237,-1.35328,1.41755,0.784333
-85.2139,0.911396,0.46918,1,0,-4.5139,-3.50363,-3.76183,0.416312,1.53826,-0.271405
-85.2139,0.334118,0.46918,1,0,-4.5139,-3.50363,-10.4988,-0.307528,1.53826,-0.271405
-84.4333,0.991126,0.46918,1,0,-4.9928,-2.83344,2.45966,-2.26975,-0.944936,-1.02206
-84.926,0.900846,0.46918,1,0,-4.70592,-3.00249,-1.98864,-0.745458,4.60397,1.36937
-84.926,0.444732,0.46918,0,0,-4.70592,-3.00249,3.50207,1.71135,4.60397,1.36937
-85.4381,0.904151,0.46918,1,0,-4.76468,-3.4616,0.0510766,-2.56467,-3.84947,-3.88639
-85.8965,0.964819,0.46918,1,0,-4.71737,-3.61436,1.87587,-0.00927813,-5.07262,-4.89114
-89.1538,0.367796,0.46918,0,0,-4.85206,-3.90327,-0.659681,-0.126653,-11.1354,-9.8652
-90.4773,0.799915,0.46918,1,0,-4.28596,-2.9424,-1.94577,1.04077,21.5555,9.6736
-86.638,1,0.46918,0,0,-4.49726,-2.99198,-5.81777,-1.54666,11.7419,4.99297
-85.0956,1,0.46918,1,0,-4.58619,-3.2884,2.08584,2.42998,3.39524,0.790587
-84.6831,0.995285,0.46918,1,0,-4.81786,-3.12228,3.30507,-1.56049,-0.22846,-1.29004
-85.9006,0.629019,0.46918,1,0,-5.12404,-3.13894,-1.55792,-2.81231,-6.99732,-5.14382
-85.1622,0.815465,0.46918,1,0,-4.5489,-3.48584,6.0819,0.635919,0.924286,-0.694234
-86.2292,0.979719,0.46918,2,0,-3.79063,-4.47068,2.66399,-1.00412,0.435164,-0.426077
-86.1493,0.567501,0.46918,1,0,-4.06544,-4.27389,4.26641,0.651815,-2.13589,-2.74297
-85.0997,0.824705,0.46918,2,0,-5.27238,-2.67807,1.87282,-3.66244,-5.58171,-2.21595
-85.6962,0.960694,0.46918,1,0,-5.35342,-2.70606,0.53261,0.513548,-7.27854,-3.09254
-85.9329,0.990838,0.46918,1,0,-4.37796,-3.41818,-0.768858,3.33778,7.26921,3.423
-86.6087,0.948412,0.46918,2,0,-4.19512,-4.27257,0.858563,-2.93778,-4.97142,-5.15005
-85.4569,0.979941,0.46918,2,0,-5.06346,-3.12686,3.49745,-2.91125,-5.73108,-4.38461
-84.3871,1,0.46918,1,0,-4.99525,-2.77262,1.07068,2.8106,-0.348853,-0.547133
-84.7653,0.951777,0.46918,1,0,-5.05117,-2.34155,-1.53912,0.557758,2.03879,2.7228
-84.6408,0.986929,0.46918,1,0,-5.18119,-2.65428,2.04702,-0.193263,-3.53587,-1.26524
-84.6408,0.761139,0.46918,1,0,-5.18119,-2.65428,-0.779914,4.81049,-3.53587,-1.26524
-84.7669,0.922187,0.46918,1,0,-4.85541,-2.65482,-2.66211,-0.841822,4.77428,1.90071
-84.6097,0.93554,0.46918,0,0,-5.19049,-2.43688,4.3654,-1.46705,-2.09917,0.781156
-84.6608,0.868502,0.46918,0,0,-5.08391,-2.85469,2.31154,-2.65668,-3.26668,-2.16102
-84.6608,0.42941,0.46918,0,0,-5.08391,-2.85469,-5.16394,-3.10776,-3.26668,-2.16102
-84.5891,1,0.46918,1,0,-5.04084,-2.88113,1.23058,0.25569,-2.58418,-1.9436
-86.0185,0.903868,0.46918,1,0,-4.37539,-3.39956,-2.71368,0.732682,7.75082,3.69445
-84.5978,0.996458,0.46918,1,0,-5.10449,-2.78994,-0.828468,3.7441,-3.07996,-1.79854
-84.5586,1,0.46918,1,0,-5.05267,-2.84866,-1.34012,0.0249174,-2.51029,-1.78906
-84.7001,0.99029,0.46918,1,0,-4.97326,-3.01343,-1.74707,0.70109,-2.53965,-2.32971
-85.538,0.785207,0.46918,0,0,-5.07964,-3.12373,-0.132554,0.22798,-6.00936,-4.532
-85.5375,0.93641,0.46918,1,0,-5.2857,-2.12603,0.482012,3.40912,-2.55734,4.05564
-85.1003,1,0.46918,3,0,-4.59197,-3.44822,0.945674,-1.79888,0.454491,-1.01737
-85.1126,0.989321,0.46918,1,0,-4.63392,-3.4533,0.445335,-0.37879,-0.694042,-1.77881
-84.9477,0.964123,0.46918,1,0,-4.66329,-3.33022,0.246777,1.3964,0.576015,-0.941857
-84.4588,0.999383,0.46918,1,0,-4.90392,-2.88488,2.14863,-1.92163,0.690546,-0.413977
-85.1477,0.8668,0.46918,1,0,-4.58689,-3.23594,-2.55696,-0.692515,4.29968,1.29694
-85.5362,0.997448,0.46918,1,0,-4.56468,-3.67178,-0.70933,0.642767,-2.66173,-3.19636
-86.0309,0.904677,0.46918,1,0,-4.49601,-3.86317,-1.89734,-1.05482,-4.30872,-4.49589
-86.1141,0.954262,0.46918,1,0,-4.04667,-4.27421,0.164193,2.07907,-1.69812,-2.37103
-86.1141,0.571791,0.46918,0,0,-4.04667,-4.27421,0.490886,3.3189,-1.69812,-2.37103
-85.702,0.853423,0.46918,2,0,-4.46959,-3.28606,-3.19951,2.76858,7.0014,2.98974
-86.288,0.811873,0.46918,0,0,-4.35349,-3.37815,0.41689,1.73274,8.95152,4.41396
-85.3602,1,0.46918,1,0,-4.45629,-3.49014,-2.28811,-1.07691,3.40088,0.97561
-85.5455,0.955117,0.46918,1,0,-4.43793,-3.42233,-0.973754,0.0122437,5.28555,2.13653
-85.2622,0.990782,0.46918,0,0,-4.51949,-3.36698,-2.09947,0.142812,3.90918,1.17795
-84.7155,0.620452,0.46918,1,0,-5.20123,-2.36258,0.977195,4.94848,-1.86122,1.50519
-84.4816,0.979447,0.46918,1,0,-4.89338,-2.77869,1.46141,-1.95343,2.24627,0.54456
-84.4816,0.810131,0.46918,0,0,-4.89338,-2.77869,-5.61591,2.22941,2.24627,0.54456
-84.7164,0.997472,0.46918,1,0,-4.83208,-3.13987,0.354809,-0.905001,-0.82575,-1.64673
-84.6951,1,0.46918,1,0,-4.76464,-3.09108,-0.227817,-0.591428,1.60403,-0.250732
-84.4306,0.985525,0.46918,1,0,-5.08859,-2.51371,2.81703,-1.87785,-0.24206,0.790383
-84.3718,0.902093,0.46918,1,0,-4.98906,-2.7248,-2.79782,-0.75709,0.30987,-0.0920057
-84.8455,0.978148,0.46918,1,0,-5.25052,-2.35403,0.760389,-1.07967,-2.91952,1.30311
-84.3671,0.897586,0.46918,0,0,-5.00087,-2.70007,3.55751,-2.61736,0.263524,-0.011874
-84.4221,0.954229,0.46918,2,0,-5.0218,-2.79143,3.97207,-2.5493,-1.19487,-0.982557
-84.4227,0.956261,0.46918,1,0,-4.94582,-2.8456,1.74173,0.746847,0.082378,-0.593915
-84.4568,0.876522,0.46918,1,0,-5.09668,-2.70217,-2.87557,-0.504674,-2.07577,-0.957845
-85.385,0.894649,0.46918,1,0,-4.71798,-2.75761,-0.591202,-1.49139,7.81432,2.93582
-88.7935,0.616556,0.46918,1,0,-4.59394,-2.37649,2.2863,-1.33397,17.4118,6.61502
-86.8775,1,0.46918,0,0,-4.67075,-2.5066,-4.11115,-2.16335,12.7782,5.02218
-87.7712,1,0.46918,1,0,-5.66764,-2.40546,-1.62717,-0.494819,-10.4909,-1.39938
-84.4868,1,0.46918,1,0,-5.02162,-2.50266,6.21439,-0.295186,1.575,1.44809
-85.2558,0.740757,0.46918,1,0,-5.35375,-2.35968,-3.43343,-1.27802,-5.09667,0.658343
-85.0828,0.853803,0.46918,1,0,-5.2857,-2.2765,4.65349,-2.5634,-3.25793,2.03669
-84.6746,0.916426,0.46918,1,0,-4.77762,-2.99239,3.80176,-0.818798,2.67685,0.390269
-85.482,0.901848,0.46918,1,0,-5.34057,-2.19457,0.554247,2.15762,-4.02868,2.85367
-84.5873,1,0.46918,2,0,-4.84883,-3.03638,1.53968,-2.26752,0.165525,-0.961462
-86.376,0.69134,0.46918,1,0,-4.63979,-3.78542,-4.91255,-0.23977,-6.03178,-5.76003
-84.945,0.934734,0.46918,1,0,-4.74311,-3.31243,-4.71981,-0.414887,-1.15085,-2.01108
-84.9983,0.99126,0.46918,1,0,-4.64278,-3.16741,0.72377,-0.285629,3.82895,0.980604
-84.8335,0.511014,0.46918,1,0,-5.24489,-2.35104,2.16918,4.72813,-2.77784,1.37047
-84.6698,0.976522,0.46918,1,0,-4.78011,-3.08271,0.961437,-2.13245,1.31131,-0.403435
-86.1557,0.663852,0.46918,0,0,-5.04775,-3.28548,2.19126,0.194541,-7.19883,-5.71571
-84.9835,0.852378,0.46918,1,0,-4.71432,-3.34756,-5.13129,-2.27798,-0.985994,-1.93008
-84.4835,0.916754,0.46918,1,0,-4.98974,-2.87856,-3.4268,0.719731,-1.37061,-1.3644
-84.4763,1,0.46918,1,0,-5.03878,-2.49326,0.615275,-0.590727,1.1998,1.38579
-84.4763,0.951599,0.46918,1,0,-5.03878,-2.49326,-0.221313,2.23391,1.1998,1.38579
-84.5484,0.975335,0.46918,1,0,-4.89955,-2.99271,-1.93063,0.110387,-0.539135,-1.25005
-84.4783,0.948833,0.46918,1,0,-5.06383,-2.78059,-0.111572,-1.74216,-2.07228,-1.3195
-84.8289,0.92567,0.46918,1,0,-4.76508,-2.87648,-3.23414,1.06909,4.67591,1.46194
-84.7426,1,0.46918,1,0,-4.80712,-2.80381,1.64165,-0.216093,4.40001,1.42469
-84.5899,1,0.46918,1,0,-4.83985,-2.83072,-1.20278,-0.392815,3.10438,0.80586
-84.4946,0.984889,0.46918,1,0,-4.88596,-2.93404,-1.48216,-0.569534,0.545584,-0.589684
-85.6676,0.732158,0.46918,0,0,-4.68813,-2.74744,0.765759,0.611041,8.96142,3.41818
-85.0154,1,0.46918,1,0,-5.12962,-2.91783,2.64611,0.0328069,-4.85851,-3.17624
-86.2143,0.744568,0.46918,1,0,-5.47207,-2.55658,1.99304,3.34986,-8.31359,-2.28324
-86.2143,0.830594,0.46918,0,0,-5.47207,-2.55658,-3.45094,-0.876137,-8.31359,-2.28324
-86.5685,0.95965,0.46918,1,0,-5.4568,-2.71386,2.34149,-0.280819,-9.0374,-3.87969
-85.2421,1,0.46918,0,0,-5.29384,-2.68563,-3.7812,-0.789114,-6.04785,-2.45242
-85.2926,0.992895,0.46918,1,0,-4.79199,-2.59796,-0.492433,0.609029,7.41497,3.0233
-84.8559,0.971128,0.46918,1,0,-5.20489,-2.29168,4.3736,0.389396,-1.52344,2.29094
-84.5398,0.972075,0.46918,1,0,-4.92577,-2.6256,-0.733237,2.17494,3.04372,1.35184
-84.3769,1,0.46918,1,0,-5.02356,-2.72672,1.23512,0.560474,-0.573418,-0.461253
-85.2722,0.788811,0.46918,1,0,-4.66239,-2.95048,0.961468,2.1783,6.76271,2.44467
-85.3524,0.976258,0.46918,1,0,-5.30546,-2.70047,-2.71,1.95724,-6.37591,-2.68493
-85.679,0.970963,0.46918,1,0,-4.58084,-3.02263,-3.49032,1.72249,8.24177,3.25669
-84.7928,1,0.46918,1,0,-5.00022,-3.01946,-3.41882,0.296173,-3.21237,-2.69719
-85.498,0.934836,0.46918,1,0,-4.93534,-3.29295,2.14703,-1.02474,-5.14316,-4.45918
-85.5302,0.994382,0.46918,0,0,-4.92601,-3.31086,1.35041,0.924313,-5.17967,-4.51826
-85.6669,0.978057,0.46918,0,0,-4.88172,-3.39046,1.88768,0.511403,-5.30938,-4.74933
-86.951,0.694856,0.46918,0,0,-4.9047,-3.58215,-1.58155,-0.199782,-8.16188,-7.03872
-86.0159,1,0.46918,1,0,-4.56826,-2.96042,-0.852073,-2.18817,9.75481,3.93236
-84.7708,0.856674,0.46918,1,0,-4.91132,-3.1061,2.72546,3.38484,-2.26104,-2.39268
-85.538,0.947539,0.46918,1,0,-4.49517,-3.28424,0.571929,-1.54202,6.21897,2.50952
-85.4644,1,0.46918,0,0,-4.47793,-3.35995,0.991073,1.05329,5.28979,2.04601
-84.9791,1,0.46918,1,0,-4.9232,-3.16957,-2.46438,1.74574,-3.33439,-3.12593
-84.9791,0.262457,0.46918,0,0,-4.9232,-3.16957,-5.67958,-3.92658,-3.33439,-3.12593
-85.4668,0.990171,0.46918,1,0,-4.42244,-3.50655,-3.04772,1.06358,4.06501,1.44394
-85.4668,0.649538,0.46918,1,0,-4.42244,-3.50655,-7.71636,1.65855,4.06501,1.44394
-85.4668,0.653976,0.46918,1,0,-4.42244,-3.50655,-2.38569,-2.40092,4.06501,1.44394
-85.4668,0.549615,0.46918,1,0,-4.42244,-3.50655,-5.68619,-0.714015,4.06501,1.44394
-84.6384,0.454957,0.46918,1,0,-4.803,-3.07039,6.68025,-0.072473,0.882279,-0.62349
-84.5524,0.953877,0.46918,1,0,-5.15172,-2.66038,-1.2045,2.31396,-2.94551,-1.07417
-84.7718,0.959911,0.46918,1,0,-4.80158,-2.80098,1.7204,0.107802,4.60199,1.5172
-84.816,0.502361,0.46918,1,0,-4.78475,-2.82356,5.89763,2.2706,4.80826,1.57734
-84.816,0.430772,0.46918,0,0,-4.78475,-2.82356,4.33265,1.10157,4.80826,1.57734
-84.5767,0.843485,0.46918,1,0,-5.06213,-2.41518,4.39476,-0.200845,1.20749,1.92033
-85.8391,0.718652,0.46918,0,0,-5.4188,-2.57777,3.39903,0.715267,-7.55245,-2.199
-85.695,1,0.46918,1,0,-5.07683,-2.09386,-2.69814,-0.103785,2.80296,5.44145
-85.5241,1,0.46918,0,0,-5.12144,-2.10812,-1.00366,-1.28931,1.52177,5.03596
-85.837,0.981047,0.46918,1,0,-5.15558,-2.04262,0.70994,0.867371,0.916236,5.81138
-84.8762,0.739631,0.46918,1,0,-4.69309,-3.09635,-0.0147138,5.25387,3.5208,0.793247
-84.9537,0.995773,0.46918,0,0,-4.64658,-3.20917,0.035187,0.978642,3.02413,0.530098
-85.0652,0.942582,0.46918,1,0,-4.61066,-3.42215,-1.02726,-0.979306,0.414829,-1.04641
-85.4567,0.878869,0.46918,1,0,-4.73759,-3.49301,-0.967365,0.362261,-3.72047,-3.83139
-86.3112,1,0.46918,2,0,-4.14232,-4.25677,0.728274,-1.40026,-3.55534,-3.94866
-88.7394,0.401663,0.46918,0,0,-4.19437,-4.56565,-1.50694,0.145524,-9.64008,-9.34972
-85.4016,1,0.46918,1,0,-4.64091,-2.95891,6.72557,-2.33478,7.32274,2.72579
-84.5575,1,0.46918,1,0,-5.0271,-2.8821,3.53343,-0.289225,-2.2821,-1.80464
-85.4794,0.919784,0.46918,1,0,-4.57836,-3.0957,-0.371018,1.84389,7.04207,2.71397
-86.6739,1,0.46918,2,0,-3.85812,-4.13839,0.218034,-1.80225,6.67264,4.51156
-86.3548,0.992118,0.46918,1,0,-3.87272,-4.20285,1.28244,1.15865,4.56449,2.85836
-86.5962,0.862933,0.46918,1,0,-3.86717,-4.1428,-0.423768,-1.19365,6.27052,4.18594
-85.4774,1,0.46918,2,0,-4.37336,-3.72563,3.42234,-0.545696,1.09203,-0.441168
-85.3928,0.951376,0.46918,1,0,-4.4197,-3.65102,1.60663,0.026315,1.30423,-0.339847
-85.0576,0.946818,0.46918,1,0,-4.59346,-3.3897,2.64051,-0.692962,1.42353,-0.397921
-85.6802,0.962285,0.46918,2,0,-4.35138,-3.88182,-2.63415,0.636878,-1.34824,-2.21023
-85.7053,0.997286,0.46918,1,0,-4.35185,-3.89247,-0.358894,-0.475511,-1.55878,-2.37089
-85.2064,0.740787,0.46918,1,0,-4.56109,-3.27578,-4.96553,0.742509,4.35528,1.36528
-86.5147,0.819448,0.46918,1,0,-4.55689,-3.89541,-2.87078,-0.381015,-6.06187,-5.87387
-85.6694,0.979897,0.46918,1,0,-4.31069,-3.89719,-3.71988,-0.375149,-0.641611,-1.65678
-84.9318,0.96245,0.46918,2,0,-5.26016,-2.31521,1.29598,-3.00662,-2.90936,1.70135
-84.5218,0.984671,0.46918,1,0,-4.90362,-2.69554,-1.76644,2.01546,2.91451,1.05798
-84.6731,0.907112,0.46918,1,0,-5.2059,-2.6042,-3.52298,0.924199,-3.66289,-0.991259
-85.3076,0.98252,0.46918,1,0,-5.29162,-2.19534,1.16456,0.700354,-2.99089,3.06218
-86.4174,0.826614,0.46918,2,0,-3.58537,-4.72888,-2.56214,2.01742,-0.251731,-0.900311
-86.4174,0.634352,0.46918,0,0,-3.58537,-4.72888,-1.56916,-1.46602,-0.251731,-0.900311
-86.8446,0.930352,0.46918,2,0,-3.32762,-4.81532,-2.66995,1.50141,4.54748,3.61008
-87.5155,0.705702,0.46918,1,0,-3.49103,-4.4866,0.774691,-1.40567,8.84818,7.06315
-86.4041,1,0.46918,1,0,-3.64856,-4.54041,2.88864,0.766983,2.57812,1.53242
-85.6682,0.758091,0.46918,2,0,-4.26035,-3.81145,-1.1065,3.30224,2.42308,0.631695
-85.6682,0.540488,0.46918,1,0,-4.26035,-3.81145,3.44643,1.80876,2.42308,0.631695
-84.9744,1,0.46918,3,0,-4.63115,-3.31357,-1.81461,1.96005,1.70523,-0.239118
-84.6549,0.698649,0.46918,1,0,-4.83376,-2.78717,-0.925137,-3.43744,3.82936,1.20572
-84.6637,0.994797,0.46918,1,0,-5.18371,-2.66472,-1.28251,0.484516,-3.67599,-1.38289
-84.5813,0.94596,0.46918,1,0,-4.92872,-2.99682,3.4012,-0.0516607,-1.30066,-1.64882
-84.7627,0.912962,0.46918,1,0,-5.18649,-2.32291,2.93457,-0.0195733,-1.27312,2.03874
-87.422,0.517643,0.46918,0,0,-4.6919,-2.3522,-3.95876,1.55752,13.6902,5.69392
-84.8305,0.795858,0.46918,0,0,-5.23846,-2.62434,-6.86877,-1.72379,-4.49724,-1.4361
-84.794,1,0.46918,0,0,-5.24518,-2.5691,-0.893313,-0.639867,-4.22342,-0.944334
-85.1441,0.946127,0.46918,0,0,-5.32464,-2.53161,0.150195,0.543602,-5.55069,-1.10733
-84.5649,0.997857,0.46918,1,0,-4.96518,-2.53241,-2.60476,0.341639,2.8534,1.70106
-86.4745,0.844003,0.46918,2,0,-4.46473,-3.98229,-3.04485,2.09675,-5.59317,-5.55979
-84.6331,0.981715,0.46918,1,0,-4.79708,-3.0451,-1.11011,5.11419,1.39609,-0.323219
-84.5785,0.975637,0.46918,1,0,-4.94903,-2.97804,1.83777,-0.914674,-1.55631,-1.73436
-84.6438,0.993998,0.46918,1,0,-5.07526,-2.37517,-1.29462,1.71825,1.15719,2.21458
-84.9766,0.952537,0.46918,1,0,-4.93044,-2.41443,0.945015,-0.999016,4.92145,2.99122
-84.9766,0.735464,0.46918,0,0,-4.93044,-2.41443,-5.17692,0.448038,4.92145,2.99122
-85.105,0.604349,0.46918,1,0,-4.60043,-3.45458,-1.24355,-5.07263,0.127817,-1.23324
-84.8238,0.991407,0.46918,2,0,-4.76425,-3.23468,1.79894,-1.01019,-0.50813,-1.5615
-85.7799,0.99022,0.46918,2,0,-4.21701,-4.0004,1.11137,-0.953164,-0.33318,-1.36364
-85.9527,0.948816,0.46918,1,0,-4.04425,-4.14428,1.60341,0.217787,1.10909,-0.0907929
-85.7074,0.365065,0.46918,1,0,-4.38502,-3.87029,5.80707,0.797089,-1.94024,-2.66998
-85.6394,0.556687,0.46918,1,0,-4.28828,-3.75277,-3.84625,-2.08606,2.8765,0.905802
-85.6394,0.175714,0.46918,1,0,-4.28828,-3.75277,4.83407,5.29644,2.8765,0.905802
-85.5704,0.776004,0.46918,1,0,-4.70901,-3.54975,-0.842716,2.97192,-3.94424,-4.03657
-84.7175,0.911633,0.46918,1,0,-4.79203,-3.15237,0.996655,3.1947,-0.00353427,-1.19597
-85.073,0.990696,0.46918,1,0,-4.58318,-3.35221,-0.460369,0.802187,2.35813,0.183151
-84.7993,0.995763,0.46918,2,0,-4.7615,-3.21857,-2.53822,1.33245,-0.200067,-1.36646
-84.9929,0.954044,0.46918,1,0,-4.72639,-3.34553,1.46243,0.374469,-1.24827,-2.0946
-85.0638,0.994961,0.46918,0,0,-4.68114,-3.40557,0.910349,0.0194294,-1.08373,-2.02074
-84.8552,0.989338,0.46918,1,0,-4.71822,-3.26266,1.94745,-0.189116,0.230437,-1.13571
-84.8268,0.735157,0.46918,1,0,-4.91288,-2.50071,-4.79195,1.43174,4.66521,2.44823
-84.8268,0.699536,0.46918,0,0,-4.91288,-2.50071,5.74606,-1.10275,4.66521,2.44823
-85.9515,0.696516,0.46918,1,0,-5.46661,-2.37605,3.15349,1.67605,-7.26172,-0.118793
-85.2998,1,0.46918,0,0,-5.35748,-2.32951,-2.7579,-0.116033,-5.01224,1.00761
-85.1154,0.994347,0.46918,3,0,-4.74384,-3.3835,2.04205,-1.02805,-2.23496,-2.75194
-84.9163,1,0.46918,0,0,-4.73137,-3.30297,0.349669,1.01746,-0.720161,-1.73795
-84.5115,0.943177,0.46918,1,0,-4.98071,-2.90705,-0.591424,2.65489,-1.47731,-1.50204
-84.7789,0.991123,0.46918,1,0,-4.74677,-2.98295,-0.43164,0.490195,3.69284,0.911934
-86.0413,0.888231,0.46918,1,0,-5.47651,-2.30973,-2.76349,2.74862,-7.12439,0.691913
-84.6526,0.856182,0.46918,1,0,-4.8705,-2.68293,-2.49618,-4.3341,4.00705,1.52532
-85.1187,0.955559,0.46918,1,0,-5.29708,-2.61902,1.17475,-0.914982,-5.61944,-1.81773
-85.4835,0.996309,0.46918,1,0,-5.1554,-2.10895,-2.8014,1.27193,0.632513,4.86599
-85.344,0.927922,0.46918,2,0,-4.44427,-3.5787,3.85384,-1.03343,2.028,0.117901
-85.344,0.560087,0.46918,0,0,-4.44427,-3.5787,-2.5763,-1.29263,2.028,0.117901
-85.019,0.945331,0.46918,2,0,-5.29786,-2.34386,-2.39174,1.24319,-3.87693,1.15166
-85.0765,0.88151,0.46918,0,0,-5.26136,-2.6949,1.81914,-2.12016,-5.49864,-2.29291
-86.2179,0.777859,0.46918,0,0,-5.38899,-2.77438,0.113512,0.343252,-8.37158,-4.02864
-86.1838,1,0.46918,0,0,-5.41087,-2.71767,1.63719,1.27679,-8.33089,-3.61226
-86.1838,0.658348,0.46918,0,0,-5.41087,-2.71767,5.0823,1.18973,-8.33089,-3.61226
-89.7098,0.792844,0.46918,1,0,-4.67332,-2.05995,0.103412,-0.424729,16.9254,8.17078
-87.6416,1,0.46918,1,0,-5.65998,-2.35835,5.05985,2.42648,-10.1955,-0.733605
-86.6473,0.983066,0.46918,1,0,-5.15785,-1.92203,-4.87658,1.63513,1.30019,7.71029
-85.5397,1,0.46918,0,0,-5.21806,-2.09894,0.666882,2.44913,-0.87828,4.72967
-84.6044,1,0.46918,1,0,-5.00938,-2.92838,-1.10248,2.60084,-2.38483,-2.0068
-84.6749,0.986435,0.46918,0,0,-4.99496,-2.97815,0.823746,0.156609,-2.6205,-2.27419
-86.0462,0.685668,0.46918,1,0,-5.3198,-2.03696,-4.07185,-2.30879,-2.97054,5.27935
-85.969,1,0.46918,2,0,-5.31119,-2.04698,-0.78569,1.28411,-2.8172,5.1504
-86.838,0.810879,0.46918,0,0,-5.32209,-1.91253,-0.460775,0.714905,-2.63784,7.38726
-86.7083,1,0.46918,0,0,-5.35312,-1.94416,-0.34754,1.81989,-3.39942,6.73658
-87.4475,0.846815,0.46918,0,0,-5.40509,-1.87067,0.254215,-1.31066,-4.29529,7.95926
-89.1499,0.668185,0.46918,0,0,-5.51685,-1.74797,-0.161951,-1.477,-6.2163,10.2566
-87.3012,1,0.46918,1,0,-5.36168,-1.86811,3.04372,-2.81212,-3.38501,8.10933
-85.6828,1,0.46918,0,0,-5.33591,-2.12883,1.23154,-2.86815,-3.65716,3.81106
-85.467,1,0.46918,0,0,-5.33456,-2.19149,-0.932147,1.16007,-3.89019,2.92257
-85.9411,0.965261,0.46918,1,0,-5.28914,-2.04152,1.19978,-0.111323,-2.30737,5.31501
-85.6752,1,0.46918,0,0,-5.37897,-2.18601,0.182753,1.75329,-4.77236,2.81013
-85.1126,0.901557,0.46918,1,0,-4.71829,-2.86199,-2.83232,3.50469,6.3228,2.23155
-85.9345,0.960761,0.46918,2,0,-4.49954,-3.83771,1.33957,-3.12292,-3.96473,-4.22177
-85.9271,0.976292,0.46918,0,0,-4.55539,-3.78285,0.191902,1.4545,-4.26956,-4.42929
-86.0396,0.984278,0.46918,0,0,-4.51119,-3.85047,1.6785,0.562104,-4.42357,-4.57884
-86.2295,0.997508,0.46918,2,0,-5.4408,-2.11429,-0.552755,-1.09263,-5.69821,3.64012
-84.7006,1,0.46918,1,0,-5.14355,-2.33618,3.15284,-2.34991,-0.317057,2.15842
-84.56,0.956419,0.46918,1,0,-4.97609,-2.94159,-0.270105,-1.95411,-1.76478,-1.74179
-85.1661,0.837309,0.46918,0,0,-4.76148,-2.7211,-1.49592,-1.06207,6.88574,2.58964
-84.3721,0.902477,0.46918,1,0,-4.98723,-2.71123,-4.23947,-0.949912,0.4978,0.037135
-84.6018,0.943565,0.46918,1,0,-4.82746,-2.86519,0.539267,1.09139,3.01158,0.705023
-84.6936,0.976821,0.46918,0,0,-4.79706,-2.87735,0.432263,0.330596,3.721,1.01674
-84.5685,0.558562,0.46918,1,0,-4.8286,-2.96765,4.39987,3.70052,1.61992,-0.115545
-84.5685,0.620499,0.46918,1,0,-4.8286,-2.96765,-3.39277,-2.88626,1.61992,-0.115545
-84.3827,0.906066,0.46918,1,0,-5.04994,-2.58614,-0.803655,-2.17589,0.108024,0.474894
-84.4372,0.824837,0.46918,1,0,-4.91236,-2.82224,3.38521,1.37037,1.22084,-0.0170697
-84.5172,0.959145,0.46918,1,0,-4.86639,-2.83118,1.22383,0.474215,2.35566,0.469284
-84.9637,0.904047,0.46918,1,0,-5.25568,-2.65511,0.794877,-1.59527,-5.07911,-1.86563
-85.1741,0.96417,0.46918,0,0,-5.29804,-2.25319,-0.18474,-2.51086,-3.40533,2.26962
-85.2713,0.854658,0.46918,1,0,-5.19824,-2.88413,-3.75076,0.960421,-5.88783,-3.52199
-84.3913,0.962751,0.46918,0,0,-4.97978,-2.6632,-2.88959,-1.55532,1.1834,0.501144
