# Samples Generated by Stan
# stan_version_major=2
# stan_version_minor=1
# stan_version_patch=0
# init=random
# seed=385583929
# chain_id=3
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=./diagnostic_file.dat_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,alpha,beta,p_alpha,p_beta,g_alpha,g_beta
-85.07,0.872665,0.432969,0,0,-4.83561,-3.2869,2.3401,-1.08279,-2.94132,-3.09053
-85.07,0.00365158,0.529332,0,0,-4.83561,-3.2869,3.15282,2.99233,-2.94132,-3.09053
-84.6394,0.999957,0.0762966,3,0,-4.89117,-3.05901,0.160674,-1.51024,-1.18189,-1.71488
-84.4186,0.994352,0.128425,2,0,-4.92959,-2.77509,0.49518,1.29831,1.30988,0.15386
-85.3217,0.898675,0.21167,2,0,-5.33018,-2.24079,-1.82737,-1.5143,-4.02295,2.27602
-84.3706,0.986074,0.275204,2,0,-4.99103,-2.71705,0.997455,-2.07669,0.340281,-0.0494235
-84.3706,0.164054,0.439255,0,0,-4.99103,-2.71705,-3.36538,-1.09716,0.340281,-0.0494235
-86.0612,0.974346,0.099053,3,0,-5.48156,-2.35042,-1.47432,-1.74427,-7.39701,0.136291
# Adaptation terminated
# Step size = 0.259213
# Diagonal elements of inverse mass matrix:
# 0.25665, 0.568111
-84.6918,1,0.259213,1,0,-5.22509,-2.5349,-3.2586,0.460635,-3.55302,-0.457899
-85.2206,0.950112,0.259213,1,0,-4.76694,-2.68631,2.2673,-1.01269,7.15601,2.74795
-85.0934,1,0.259213,2,0,-5.32509,-2.40418,1.08905,0.907394,-4.77561,0.293351
-86.0282,0.961774,0.259213,1,0,-5.33035,-2.04675,-0.952693,-0.14435,-3.23316,5.08675
-86.1956,0.995027,0.259213,1,0,-5.4937,-2.27532,0.496469,-1.44045,-7.27332,1.08293
-86.1596,0.697064,0.259213,0,0,-5.34991,-2.83763,3.22414,-3.25369,-8.19992,-4.35718
-84.7704,0.991211,0.259213,2,0,-4.77498,-2.8871,2.43122,1.54623,4.234,1.24588
-84.3855,0.998128,0.259213,1,0,-4.98244,-2.66949,-2.20422,0.513308,1.04979,0.423517
-84.4528,0.996046,0.259213,1,0,-4.90354,-2.80015,0.112447,-0.554838,1.71687,0.259568
-84.4334,0.952339,0.259213,2,0,-4.99686,-2.57742,1.99507,0.207884,1.56592,1.03441
-85.4746,0.961607,0.259213,2,0,-4.46109,-3.39844,1.80043,-0.208469,5.05204,1.94924
-87.8894,0.598868,0.259213,0,0,-4.38505,-3.03549,-0.828738,1.5675,15.2133,6.92192
-85.2083,0.999767,0.259213,0,0,-4.52269,-3.41572,-2.44633,-2.65727,2.91204,0.580727
-85.2115,0.998276,0.259213,1,0,-4.5266,-3.39314,0.475826,-0.0548706,3.21745,0.75966
-85.2115,0.830961,0.259213,1,0,-4.5266,-3.39314,-2.66037,-0.926826,3.21745,0.75966
-84.42,0.999964,0.259213,2,0,-4.9283,-2.77686,1.04307,-1.51714,1.324,0.154638
-85.1536,0.934969,0.259213,1,0,-5.05143,-3.06759,-0.0867086,0.192737,-4.83883,-3.70706
-85.6038,0.986608,0.259213,2,0,-4.38433,-3.52537,-0.0512568,1.66828,4.82059,1.985
-85.9501,0.91932,0.259213,1,0,-4.38668,-3.94466,-1.11412,-1.21148,-3.31053,-3.73847
-84.893,0.999354,0.259213,2,0,-4.69864,-3.05555,2.72027,-1.25273,3.99913,1.05122
-84.4481,0.988266,0.259213,1,0,-5.12856,-2.55877,-2.80959,0.812641,-1.57254,0.0505909
-85.2442,0.869445,0.259213,1,0,-4.7185,-2.80704,1.36551,1.91958,7.10466,2.60463
-84.9921,1,0.259213,2,0,-4.75732,-2.80721,-1.34427,-0.26855,5.86907,2.06341
-85.3508,0.936103,0.259213,0,0,-4.70207,-2.81218,0.150157,0.397376,7.56712,2.80563
-84.8201,0.984567,0.259213,1,0,-5.26033,-2.41534,-3.5315,0.163573,-3.50302,0.555981
-84.4508,1,0.259213,2,0,-4.96563,-2.61529,0.85134,-0.993812,2.04304,1.02739
-85.2953,0.944031,0.259213,2,0,-5.31676,-2.23014,2.63071,-0.555322,-3.69214,2.47992
-84.9625,0.967247,0.259213,2,0,-4.64644,-3.33227,-1.28341,2.19248,0.983845,-0.686649
-87.3134,0.681265,0.259213,1,0,-5.0468,-3.46261,0.847299,-1.36356,-9.14572,-7.45405
-85.8133,0.946343,0.259213,1,0,-5.44208,-2.30209,0.97055,-4.54019,-6.47866,0.948267
-85.7999,0.976576,0.259213,1,0,-5.43893,-2.46136,2.00546,-0.341868,-7.22224,-1.00906
-86.0761,0.960351,0.259213,1,0,-5.16727,-2.00179,-2.43793,-0.316462,0.775306,6.38483
-85.1406,0.884536,0.259213,2,0,-5.26948,-2.70275,5.87106,-0.216739,-5.71654,-2.43169
-85.5232,0.983428,0.259213,1,0,-4.74342,-2.64686,0.913812,-0.567622,8.43276,3.29811
-85.2644,0.998309,0.259213,2,0,-5.33382,-2.57981,2.20537,-0.239076,-6.04429,-1.67332
-85.0045,1,0.259213,0,0,-5.29168,-2.56275,-1.29675,-0.272701,-5.11769,-1.21012
-85.0256,0.835216,0.259213,0,0,-5.04666,-2.26225,-3.33349,-1.57638,2.69666,3.58157
-84.7938,1,0.259213,1,0,-5.24556,-2.5672,-0.172954,-1.03161,-4.21744,-0.928234
-84.4975,0.92166,0.259213,1,0,-4.98272,-2.54704,-3.66161,0.0467985,2.23146,1.41777
-86.0546,0.963374,0.259213,2,0,-4.02461,-4.06963,-0.901726,1.34377,3.34574,1.66729
-85.9539,0.992843,0.259213,1,0,-4.15159,-4.13188,-0.0357721,0.745885,-1.35522,-2.13415
-85.4161,0.913069,0.259213,2,0,-4.74401,-3.47606,3.4517,-0.894475,-3.61104,-3.74123
-85.3363,1,0.259213,0,0,-4.7195,-3.47668,0.767375,0.434292,-3.07839,-3.38352
-87.5727,0.705154,0.259213,0,0,-4.92275,-3.64432,-1.86163,-0.112784,-9.20913,-7.91299
-85.0798,1,0.259213,1,0,-4.58247,-3.40626,-3.3475,-1.72765,1.43129,-0.387496
-86.4794,0.786032,0.259213,1,0,-4.48807,-3.04587,-2.17785,-0.0538659,11.057,4.77304
-84.8552,0.937171,0.259213,1,0,-4.74457,-2.92471,4.33102,0.515534,4.60549,1.39438
-84.8701,0.955227,0.259213,1,0,-4.78212,-2.79922,-1.97896,-0.186919,5.21235,1.78553
-85.7183,0.972056,0.259213,2,0,-5.42857,-2.3118,-1.93878,-0.259778,-6.27748,0.883672
-85.3364,0.931611,0.259213,2,0,-4.65089,-3.53608,1.3646,1.97674,-2.4381,-2.98622
-84.9646,0.983108,0.259213,1,0,-4.69672,-3.00584,1.16302,-1.65678,4.82892,1.48457
-85.3386,0.99791,0.259213,2,0,-5.36662,-2.33817,1.2913,-1.03289,-5.23583,0.853571
-85.3807,0.942489,0.259213,2,0,-4.42395,-3.61932,0.204888,-2.00709,1.80097,-0.00909084
-84.7856,0.997691,0.259213,2,0,-4.75646,-3.2081,2.19173,-1.09157,0.0833844,-1.19215
-85.5112,0.789896,0.259213,1,0,-4.58947,-3.64322,3.31156,1.32681,-2.75747,-3.2561
-85.2053,0.934568,0.259213,2,0,-4.73987,-2.76393,-2.54352,2.51656,7.01215,2.59424
-84.7617,1,0.259213,1,0,-4.85746,-2.65246,-2.38177,0.511438,4.73985,1.89447
-84.8421,0.996044,0.259213,2,0,-4.93938,-2.44749,0.245852,-0.249327,4.36678,2.63571
-84.6367,0.993078,0.259213,1,0,-4.8521,-3.07832,-0.268812,2.11398,-0.48024,-1.36936
-84.4489,0.956129,0.259213,1,0,-4.99275,-2.84797,-0.362855,-1.44928,-1.10319,-1.14216
-84.9955,0.88996,0.259213,1,0,-4.79878,-3.29397,-2.84079,-0.637749,-2.20057,-2.64355
-85.3487,0.985238,0.259213,1,0,-4.53179,-3.27483,-1.13062,0.135141,5.25743,1.91166
-84.5599,0.973837,0.259213,1,0,-4.86622,-2.7708,-3.85829,1.23966,3.09827,0.927588
-84.7254,0.995215,0.259213,2,0,-4.95665,-3.04192,0.109255,0.0589018,-2.50255,-2.38221
-86.6807,0.95021,0.259213,4,0,-3.36103,-5.04314,2.90143,-1.07825,-1.91425,-2.35051
-85.911,0.985815,0.259213,2,0,-4.28499,-4.01861,-2.82049,1.89989,-2.33398,-2.96026
-86.471,0.977033,0.259213,2,0,-3.52781,-4.80413,0.935238,-1.73878,-0.543071,-1.13546
-87.2575,0.992945,0.259213,4,0,-1.43144,-6.71594,0.579032,-0.0415622,1.61041,1.62712
-87.0886,0.875348,0.259213,4,0,-3.88449,-4.66149,2.7078,-1.3447,-5.59107,-5.76378
-86.3771,1,0.259213,1,0,-3.74858,-4.60608,2.23934,0.648124,-1.5156,-2.09759
-86.4653,0.970632,0.259213,0,0,-3.78484,-4.61213,0.221988,-0.34448,-2.49318,-2.97471
-86.1751,0.994218,0.259213,1,0,-3.84207,-4.38949,0.220113,-1.15588,0.947782,-0.0335388
-86.9354,0.81923,0.259213,0,0,-3.76274,-4.22227,-0.223059,-0.442178,7.47864,5.34983
-86.1907,0.951675,0.259213,1,0,-3.86153,-4.42534,1.90921,1.43154,-0.355633,-1.1473
-87.2045,0.951573,0.259213,3,0,-2.87071,-5.26568,-1.17759,0.492224,5.17889,4.66205
-86.7699,1,0.259213,0,0,-2.9385,-5.40057,1.0026,0.846649,-0.126764,-0.534566
-86.5907,0.385536,0.259213,1,0,-3.40074,-4.96777,1.39588,4.80722,-1.17051,-1.66454
-86.9824,0.981113,0.259213,3,0,-2.67826,-5.73987,1.13252,0.0518561,-1.97752,-2.35707
-87.2648,0.936468,0.259213,3,0,-1.2862,-6.92852,1.58128,-1.96384,-0.427908,-0.895484
-87.3657,0.88908,0.259213,2,0,-1.64678,-6.72639,-2.58375,-0.382537,-2.4808,-3.2058
-87.5686,0.673865,0.259213,1,0,-1.95307,-6.13547,-0.0422547,3.12938,5.10345,5.35024
-87.1048,0.737835,0.259213,1,0,-1.91497,-6.40205,-1.05964,-2.33545,-0.684672,-1.05254
-87.1045,0.980825,0.259213,1,0,-1.91605,-6.40112,-0.358827,-0.487277,-0.685804,-1.05366
-86.4149,0.948615,0.259213,3,0,-3.57232,-4.72659,5.80396,-1.82639,0.128987,-0.552432
-87.8715,0.668609,0.259213,0,0,-3.4965,-4.4332,0.193049,-0.925724,10.2836,8.22946
-87.0649,1,0.259213,1,0,-3.59494,-4.42543,2.41616,0.66115,7.22473,5.50819
-86.4419,1,0.259213,0,0,-3.63186,-4.54523,-0.933816,-1.05277,2.92323,1.84596
-86.1664,0.990735,0.259213,2,0,-3.89004,-4.26503,0.74853,-1.11218,2.54907,1.23206
-86.601,0.994232,0.259213,2,0,-3.44295,-4.94202,-2.4628,1.06224,-1.59671,-2.0727
-85.5561,0.88835,0.259213,2,0,-4.63924,-3.61217,4.49588,-1.2429,-3.3773,-3.68388
-85.4299,0.924723,0.259213,2,0,-4.81986,-3.40356,-0.0317815,-2.00168,-4.20972,-4.05377
-85.0129,1,0.259213,1,0,-4.62223,-3.37109,1.81028,0.670847,0.975006,-0.689476
-85.0129,0.693085,0.259213,0,0,-4.62223,-3.37109,3.68375,1.08101,0.975006,-0.689476
-85.5771,0.947551,0.259213,1,0,-4.42801,-3.43216,2.22054,-0.702759,5.39278,2.22214
-85.067,0.969192,0.259213,2,0,-4.59398,-3.29312,-2.61885,-0.0362329,3.08954,0.606383
-85.4888,0.820516,0.259213,1,0,-4.74656,-3.49244,1.78731,0.840719,-3.90658,-3.95698
-85.5926,0.794923,0.259213,2,0,-4.63129,-2.91954,3.89589,0.547419,8.27692,3.16248
-86.4686,0.997684,0.259213,1,0,-5.52712,-2.25635,3.08381,-1.23463,-7.76227,1.2118
-86.5906,0.991567,0.259213,0,0,-5.54364,-2.26413,-0.797101,0.187174,-8.06538,1.03647
-86.3139,1,0.259213,0,0,-5.51444,-2.35653,1.47279,-0.615304,-7.97739,-0.0938689
-84.6265,0.930791,0.259213,0,0,-5.20171,-2.56274,5.1227,-1.32777,-3.2551,-0.559447
-84.7811,0.988875,0.259213,2,0,-5.23516,-2.37113,1.40636,0.359495,-2.68233,1.20129
-84.9252,0.850923,0.259213,1,0,-4.91696,-2.45544,4.13961,-0.93169,4.96444,2.77127
-84.5147,0.997896,0.259213,2,0,-5.16109,-2.50301,2.6774,-0.0965863,-1.89591,0.327036
-85.2714,0.876723,0.259213,1,0,-4.72635,-2.77548,-1.14773,-1.9773,7.29218,2.70376
-85.0105,0.989172,0.259213,1,0,-4.61865,-3.36033,0.326311,2.2907,1.25181,-0.514872
-85.4978,0.860537,0.259213,1,0,-4.76812,-3.4732,1.71659,0.240183,-4.0903,-4.06062
-85.026,0.959066,0.259213,0,0,-4.60614,-3.31131,2.11969,1.07219,2.43113,0.209891
-84.6939,0.940508,0.259213,2,0,-4.9415,-2.50599,0.788781,-1.76257,3.77367,2.13633
-84.6837,1,0.259213,0,0,-4.95308,-2.49092,0.637756,0.17666,3.57842,2.15298
-84.8452,0.991511,0.259213,1,0,-5.11109,-2.28283,1.75531,0.0960048,0.839212,2.94939
-84.8518,0.997771,0.259213,1,0,-5.21668,-2.30267,0.520212,0.757881,-1.86013,2.09452
-84.9312,0.93031,0.259213,1,0,-5.13408,-2.24994,0.183848,-1.69293,0.445972,3.18752
-84.9078,0.983138,0.259213,1,0,-5.08559,-2.27249,0.0862791,1.04546,1.57287,3.22285
-85.4175,0.759638,0.259213,0,0,-5.3662,-2.5495,3.38269,1.6782,-6.44555,-1.56537
-85.5208,0.987848,0.259213,0,0,-5.37853,-2.56263,-0.689866,-0.142076,-6.75223,-1.78418
-86.0046,0.942393,0.259213,0,0,-5.42474,-2.62598,-0.336394,0.0734652,-7.95476,-2.75231
-84.6267,0.995526,0.259213,1,0,-5.08591,-2.83525,-3.91039,-0.0404368,-3.11534,-2.01175
-84.5065,0.943143,0.259213,0,0,-4.88486,-2.77169,-2.68975,-0.341086,2.56449,0.698426
-84.729,0.99588,0.259213,2,0,-5.21333,-2.37026,1.59885,-0.395687,-2.18623,1.34512
-84.442,0.974202,0.259213,2,0,-5.10815,-2.51075,0.425094,-1.6432,-0.699562,0.660876
-84.5124,0.973554,0.259213,2,0,-5.15182,-2.47599,1.58147,0.186332,-1.47928,0.660341
-84.7291,0.942787,0.259213,0,0,-5.01316,-2.38987,1.73088,0.2563,2.72666,2.53454
-85.3905,0.977477,0.259213,1,0,-5.19464,-2.12818,1.58478,0.247678,-0.438725,4.42181
-84.4776,0.94493,0.259213,0,0,-5.11892,-2.47497,-1.22688,2.47368,-0.683882,0.916312
-84.9091,0.879942,0.259213,1,0,-4.86129,-2.57486,3.16249,-0.990796,5.47802,2.41066
-85.7768,0.934279,0.259213,1,0,-5.42264,-2.24225,3.37162,-0.669984,-5.85488,1.83984
-84.8955,1,0.259213,1,0,-5.27769,-2.39509,-2.30653,0.767515,-3.74808,0.675393
-84.9056,0.974111,0.259213,1,0,-5.05651,-2.29039,-0.775956,1.12117,2.24238,3.21557
-84.679,0.925873,0.259213,1,0,-5.14068,-2.34593,-1.41317,-1.80158,-0.309046,2.07153
-84.7731,0.983306,0.259213,2,0,-5.22496,-2.62539,-1.15579,0.353104,-4.22773,-1.34238
-84.8687,0.993227,0.259213,2,0,-5.27612,-2.45103,0.812946,0.741617,-4.06037,0.0674575
-84.9402,0.956951,0.259213,1,0,-5.13756,-2.8808,2.35682,-0.769911,-4.65807,-2.92206
-84.6113,0.988743,0.259213,2,0,-5.14707,-2.38442,-1.40363,-1.28257,-0.72012,1.62135
-84.7438,0.940473,0.259213,1,0,-4.74425,-3.04756,-0.418351,2.0553,2.80976,0.422608
-84.8099,0.93584,0.259213,0,0,-4.87698,-3.15371,-1.72503,-0.41222,-2.08483,-2.38074
-84.6758,0.984844,0.259213,2,0,-4.77297,-3.06427,-1.57251,-0.328232,1.77042,-0.141128
-85.2885,0.95863,0.259213,1,0,-4.52484,-3.33029,-3.15503,1.99701,4.43524,1.47053
-85.6398,0.975296,0.259213,1,0,-4.47096,-3.3044,0.0450362,0.1837,6.59536,2.77361
-85.2015,1,0.259213,1,0,-4.52194,-3.43403,1.10262,0.930498,2.59541,0.387967
-85.3223,0.996191,0.259213,1,0,-4.45655,-3.58567,0.119657,0.593977,1.56012,-0.204143
-84.7932,0.993892,0.259213,2,0,-4.72202,-3.19,-2.424,1.40731,1.2555,-0.499157
-84.7575,0.965102,0.259213,2,0,-5.23218,-2.58688,-1.54555,0.877262,-4.08475,-1.02396
-85.2854,0.968377,0.259213,3,0,-4.4777,-3.56446,-2.60291,1.07798,1.38895,-0.337548
-85.4689,0.964529,0.259213,3,0,-4.37423,-3.68879,-2.15362,0.803977,1.79549,0.0449466
-85.7271,0.959301,0.259213,1,0,-4.259,-3.75871,-0.219429,-0.710929,3.58963,1.44425
-85.277,0.991018,0.259213,2,0,-4.48232,-3.55869,3.53467,-1.40394,1.37234,-0.352623
-86.2134,0.940386,0.259213,2,0,-4.14919,-4.22469,-1.47157,-0.273091,-3.10505,-3.57055
-86.5423,0.913966,0.259213,0,0,-4.21804,-4.23743,-0.408955,0.564535,-4.83016,-5.02355
-85.9879,0.998217,0.259213,1,0,-4.05687,-4.20004,2.47667,0.425313,-0.416419,-1.32251
-87.6261,0.945536,0.259213,3,0,-1.29115,-6.72461,3.0274,-1.42343,4.03866,4.69846
-87.2129,0.827127,0.259213,3,0,-1.87629,-6.49292,-1.07871,2.77493,-1.89191,-2.41806
-86.2353,0.90948,0.259213,3,0,-3.82871,-4.33406,1.68398,-2.52305,2.61094,1.35745
-87.2558,1,0.259213,4,0,-1.28268,-6.91735,-0.903431,0.831922,-0.142902,-0.538134
-87.2023,0.978085,0.259213,2,0,-1.54851,-6.72291,0.50113,-0.821868,-0.680031,-1.1232
-86.9343,0.92562,0.259213,3,0,-3.62628,-4.87811,2.83557,-1.07448,-4.35596,-4.6554
-86.8144,0.912925,0.259213,2,0,-4.22222,-4.2837,-3.4301,0.476101,-5.71532,-5.78494
-86.2108,1,0.259213,0,0,-4.15606,-4.21796,1.40045,0.912264,-3.13239,-3.59408
-86.2443,0.99287,0.259213,0,0,-4.15492,-4.22813,-0.444687,-0.41474,-3.2984,-3.73293
-87.5044,0.816698,0.259213,0,0,-4.22038,-4.39086,-0.0194702,-0.157375,-7.44154,-7.31202
-86.114,1,0.259213,1,0,-3.9021,-4.31893,3.21541,1.19354,0.972742,-0.0655914
-86.2762,0.837762,0.259213,1,0,-3.73672,-4.49611,-2.19659,-1.12456,1.25704,0.318462
-86.0439,0.984701,0.259213,2,0,-3.9731,-4.25728,0.922601,-1.10822,0.491123,-0.52198
-85.0948,0.989257,0.259213,2,0,-4.59728,-3.44509,-3.30467,2.18671,0.370693,-1.07321
-86.5775,0.989261,0.259213,3,0,-3.41587,-4.94917,1.04241,-1.03017,-1.11288,-1.61574
-86.9323,0.922741,0.259213,0,0,-3.47449,-5.01867,-0.372528,0.0794849,-3.92452,-4.25495
-86.0685,0.997623,0.259213,3,0,-3.96329,-4.28873,3.21385,-0.474618,0.0552828,-0.871683
-85.9743,0.84667,0.259213,1,0,-4.15249,-4.14052,2.71417,0.663718,-1.54934,-2.29132
-86.1186,0.925908,0.259213,0,0,-4.09207,-3.91449,0.258612,1.17599,5.01282,2.76944
-86.1186,0.701749,0.259213,0,0,-4.09207,-3.91449,-2.59451,-1.78885,5.01282,2.76944
-87.2243,0.96368,0.259213,2,0,-3.33259,-4.72726,-1.54665,0.673294,6.8758,5.67104
-87.8103,0.929219,0.259213,1,0,-3.34236,-4.62925,1.37808,0.362161,9.49997,7.92971
-85.6954,0.930652,0.259213,2,0,-4.26682,-3.76232,-0.934174,3.42939,3.28596,1.22255
-85.762,0.977835,0.259213,1,0,-4.3117,-3.61898,1.32856,-0.676222,5.04594,2.29259
-86.1856,0.742085,0.259213,1,0,-4.31748,-3.4744,3.01636,1.10687,8.03999,4.06062
-85.5694,0.944833,0.259213,0,0,-4.41787,-3.79153,-1.34206,-1.87031,-1.28814,-2.18525
-85.3326,1,0.259213,1,0,-4.45605,-3.61207,0.292452,-0.937706,1.07508,-0.528607
-86.6057,0.964196,0.259213,3,0,-3.40869,-4.79425,-2.8004,0.524166,2.8054,1.96477
-87.6305,0.82842,0.259213,1,0,-3.42363,-4.55423,-1.39968,0.671952,9.06692,7.39099
-86.7356,0.997469,0.259213,2,0,-3.83567,-4.63913,3.08633,0.0817548,-4.16058,-4.47223
-87.6005,0.768242,0.259213,0,0,-3.67582,-4.23674,1.10817,1.75878,9.98861,7.51269
-88.2312,0.778432,0.259213,0,0,-3.69039,-4.14201,-1.8175,-0.553328,12.3334,9.2324
-86.9535,0.999834,0.259213,1,0,-3.70978,-4.80359,-0.575594,-2.39006,-4.6641,-4.93627
-86.698,0.994922,0.259213,2,0,-3.87175,-4.11295,1.78966,-1.1121,6.90947,4.65841
-86.698,0.471671,0.259213,0,0,-3.87175,-4.11295,3.21308,1.07376,6.90947,4.65841
-88.1388,0.831753,0.259213,1,0,-3.88932,-3.87464,-1.94391,0.469825,12.9615,8.86081
-88.7274,0.801968,0.259213,0,0,-3.90425,-3.79031,-2.1546,-0.725716,14.8926,10.018
-88.4423,1,0.259213,0,0,-3.85951,-3.88498,-1.11537,-1.88015,13.7939,9.54627
-87.6467,1,0.259213,1,0,-4.68627,-3.91968,3.02257,-1.26568,-8.75712,-8.01119
-87.112,1,0.259213,2,0,-5.12405,-1.8728,-3.81096,1.44994,2.36123,8.66348
-86.2545,1,0.259213,0,0,-5.14748,-1.978,0.530834,1.59979,1.37931,6.83146
-84.8248,0.860956,0.259213,0,0,-5.26519,-2.46413,1.26185,3.30073,-3.91662,-0.00311483
-85.6411,0.94464,0.259213,0,0,-5.41424,-2.3012,1.46761,-0.965333,-5.96258,1.08884
-85.1068,0.990556,0.259213,2,0,-4.72353,-3.39623,-0.314081,-1.48338,-1.95282,-2.57943
-84.7908,0.990228,0.259213,2,0,-5.25571,-2.49119,0.431225,-1.31604,-3.89689,-0.225563
-84.4819,0.985717,0.259213,2,0,-5.04627,-2.80933,2.31994,-0.703794,-1.95709,-1.38688
-86.2072,0.88318,0.259213,1,0,-4.36597,-3.37138,-3.34313,2.65929,8.67301,4.2188
-86.1405,1,0.259213,1,0,-4.49609,-3.88667,0.613748,1.13426,-4.69438,-4.8046
-85.6844,1,0.259213,0,0,-4.4637,-3.80157,0.817582,0.984588,-2.55079,-3.13785
-85.715,0.992279,0.259213,1,0,-4.24325,-3.94382,2.03994,0.111867,0.141503,-1.01965
-86.0243,0.982175,0.259213,2,0,-3.98743,-4.23265,-0.380679,0.986378,0.660167,-0.396759
-86.5386,0.877618,0.259213,0,0,-3.90094,-4.1057,0.499913,0.338763,6.17321,4.03798
-86.1465,0.960235,0.259213,0,0,-4.02556,-4.30298,-1.64266,-1.02462,-1.77929,-2.43077
-87.4094,0.966026,0.259213,3,0,-2.38127,-5.74371,-1.64829,0.544361,5.12773,5.02664
-87.7304,0.946902,0.259213,3,0,-1.66785,-6.37216,1.38783,-1.59152,5.33377,5.87513
-87.2838,0.970597,0.259213,3,0,-1.6339,-6.70758,-0.754024,1.95244,-1.88145,-2.50983
-86.5079,0.994855,0.259213,4,0,-3.56176,-4.61913,2.05148,-1.35019,3.02156,2.00628
-86.5079,0.866425,0.259213,0,0,-3.56176,-4.61913,1.11218,0.678912,3.02156,2.00628
-86.8708,0.94999,0.259213,1,0,-3.52789,-4.55219,0.240749,0.118923,5.78614,4.42525
-86.5471,1,0.259213,0,0,-3.56617,-4.59496,1.03108,0.605292,3.51544,2.42914
-88.2432,0.635422,0.259213,0,0,-3.50348,-4.38207,0.565809,-0.24002,11.6366,9.30223
-84.915,0.989011,0.259213,3,0,-4.84568,-2.60876,-4.91944,2.01666,5.58882,2.33837
-84.9954,0.935535,0.259213,2,0,-5.24464,-2.2645,-2.33839,-1.05717,-2.28849,2.40027
-84.6415,0.997103,0.259213,1,0,-5.20814,-2.55134,1.12113,-1.02065,-3.30891,-0.496449
-84.541,0.993771,0.259213,1,0,-5.14305,-2.67297,-1.38097,0.0941546,-2.86191,-1.11376
-84.5811,0.994102,0.259213,1,0,-5.1622,-2.41686,-0.989008,-0.586281,-1.30355,1.18173
-86.0276,0.798182,0.259213,0,0,-5.47712,-2.36091,3.77859,-0.376988,-7.37008,0.0225454
-84.5284,1,0.259213,1,0,-5.1686,-2.55414,3.43462,-0.526257,-2.4568,-0.223176
-84.5774,0.941499,0.259213,0,0,-4.97775,-2.50517,2.51219,0.0977325,2.75075,1.81164
-84.4091,0.999264,0.259213,1,0,-4.97014,-2.82098,0.164613,1.0977,-0.2499,-0.669333
-84.4223,0.992039,0.259213,1,0,-5.08005,-2.69817,1.43791,-0.93353,-1.65229,-0.768359
-84.4892,0.993617,0.259213,2,0,-5.13794,-2.63013,-0.228998,-0.467018,-2.38037,-0.681879
-84.4462,0.992349,0.259213,2,0,-4.92775,-2.71405,0.508765,0.73622,2.04141,0.64949
-85.8857,0.683954,0.259213,2,0,-4.98026,-2.13146,-2.78216,-1.96043,5.42405,5.47129
-86.1311,0.9671,0.259213,0,0,-4.98363,-2.0855,-0.772779,-0.468178,5.57129,6.02033
-87.5149,0.811056,0.259213,0,0,-4.96107,-1.91414,-0.576062,0.0568266,7.06152,8.53985
-84.5251,0.94301,0.259213,2,0,-4.97079,-2.54768,-5.91085,-1.04068,2.55419,1.52364
-84.7521,0.975355,0.259213,1,0,-4.76301,-3.17909,1.16186,-2.08984,0.347376,-1.01795
-86.1055,0.958832,0.259213,2,0,-4.09954,-3.90568,2.59726,-0.5641,4.99486,2.74061
-86.0657,0.791505,0.259213,1,0,-4.12902,-3.86602,-2.53459,-1.28111,5.03388,2.70387
-87.0321,0.750367,0.259213,0,0,-4.04219,-3.79087,-0.0435258,0.282917,9.73441,6.12032
-85.707,1,0.259213,1,0,-4.2511,-3.79549,3.53222,0.169708,3.02361,1.06727
-85.707,0.878638,0.259213,1,0,-4.2511,-3.79549,-2.61548,-0.411353,3.02361,1.06727
-85.707,0.866643,0.259213,2,0,-4.2511,-3.79549,4.01465,-0.236933,3.02361,1.06727
-86.1369,0.878676,0.259213,1,0,-4.05646,-3.97184,-0.277005,-1.6295,4.72221,2.63435
-84.8889,0.986421,0.259213,3,0,-4.68743,-3.28189,-1.44878,2.50832,0.72535,-0.841539
-84.5419,0.989637,0.259213,1,0,-4.84912,-2.86819,1.82494,-1.33205,2.36676,0.402036
-84.4534,0.990391,0.259213,0,0,-4.93814,-2.8887,1.30867,0.0283639,-0.227323,-0.855731
-84.6278,0.971966,0.259213,1,0,-5.01422,-2.93394,0.812159,0.0339206,-2.55683,-2.10864
-84.4306,0.968554,0.259213,1,0,-4.92358,-2.76168,1.15217,1.12744,1.62225,0.326745
-84.3984,0.994938,0.259213,0,0,-4.97569,-2.80179,-0.760398,-0.19797,-0.176339,-0.57426
-84.4146,0.987998,0.259213,1,0,-5.10071,-2.62475,-0.140238,-0.764866,-1.47279,-0.312851
-85.2248,0.923522,0.259213,1,0,-5.26634,-2.74206,0.189471,0.264895,-5.96715,-2.78282
-85.6971,0.959589,0.259213,2,0,-4.4138,-3.41668,0.308902,1.86745,6.15099,2.69149
-84.5602,0.926788,0.259213,2,0,-4.86867,-3.01047,0.164191,2.57793,0.00514073,-1.00347
-84.8973,0.795228,0.259213,1,0,-4.80064,-2.73253,-3.40558,-0.799933,5.50751,2.01107
