# Samples Generated by Stan
# stan_version_major=2
# stan_version_minor=1
# stan_version_patch=0
# init=random
# seed=385583929
# chain_id=4
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=./diagnostic_file.dat_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,alpha,beta,p_alpha,p_beta,g_alpha,g_beta
-86.2146,0.572097,0.553093,1,0,-4.25484,-4.13085,0.701888,-0.0155792,-3.71669,-4.08127
-86.1103,1,0.370324,1,0,-4.26147,-4.09817,-0.491213,-0.953432,-3.26883,-3.71247
-86.1103,0,5.3273,-1,1,-4.26147,-4.09817,-1.79786,-1.12628,-3.26883,-3.71247
-85.8481,1,0.90032,0,0,-4.15652,-4.06545,-0.800979,-0.632645,-0.128728,-1.16213
-85.8481,0.174328,1.27549,0,1,-4.15652,-4.06545,1.43613,-1.84353,-0.128728,-1.16213
-85.9199,0.980574,0.197645,0,0,-4.09305,-4.01825,1.79132,0.622116,2.58327,0.988386
-85.8822,0.985409,0.298081,0,0,-4.16041,-4.08882,-1.33529,-0.472267,-0.704984,-1.61891
-85.2377,0.30943,0.491315,1,0,-4.83457,-3.33818,-7.91644,0.751032,-3.62416,-3.5875
-85.1004,0.999549,0.103194,2,0,-4.72193,-3.39495,2.18947,0.526337,-1.89584,-2.54164
-85.0075,0.999474,0.186638,2,0,-4.63647,-3.37714,1.50298,0.417778,0.500793,-0.992347
-86.3795,0.995933,0.345378,3,0,-3.71627,-4.62995,-1.83177,0.925684,-1.25614,-1.85547
-86.3795,0.000133017,0.639664,0,0,-3.71627,-4.62995,1.92571,1.97436,-1.25614,-1.85547
-86.4442,0.999493,0.051234,3,0,-3.61975,-4.5632,-1.45017,-0.456616,2.81135,1.76303
-86.5468,0.998752,0.0972736,3,0,-3.53591,-4.84481,1.57992,0.390124,-1.64754,-2.14545
-85.4481,0.999081,0.184335,4,0,-4.38639,-3.68272,-3.37636,1.33228,1.58471,-0.113358
-86.2988,0.976209,0.348616,2,0,-3.99071,-4.38535,1.75652,-0.803063,-2.62115,-3.13413
-86.2988,0.0179039,0.610839,0,0,-3.99071,-4.38535,0.93716,1.88604,-2.62115,-3.13413
-85.0397,0.999769,0.0557495,4,0,-4.65062,-3.40392,4.52927,-1.63778,-0.301672,-1.51231
-85.6038,0.990466,0.105853,3,0,-4.94285,-3.30738,1.33646,-1.90233,-5.47271,-4.69419
-85.4681,0.998909,0.1938,1,0,-4.88668,-3.34108,2.30912,-0.106068,-4.76615,-4.3146
-85.5451,0.976307,0.360846,0,0,-4.93127,-3.30809,0.159756,1.09772,-5.25059,-4.55699
-85.5708,0.752126,0.622186,1,0,-4.85213,-2.38451,0.386438,-2.24461,7.64805,3.92647
-84.6205,0.941862,0.548185,1,0,-4.81564,-2.8898,2.79835,1.45297,3.02155,0.673017
-85.4897,0.351341,0.844403,0,0,-5.14895,-3.01661,0.108064,1.34757,-6.21512,-4.26377
-85.9015,0.989233,0.232097,2,0,-5.18116,-3.0589,-1.29787,-0.927008,-7.22068,-4.97054
-84.767,0.983707,0.409985,0,0,-4.97856,-3.03477,-3.74636,-0.706321,-2.91095,-2.5804
-84.767,0.0698381,0.706125,0,0,-4.97856,-3.03477,2.3199,1.38754,-2.91095,-2.5804
-84.5032,0.996832,0.0905157,2,0,-4.86748,-2.91194,-2.612,-1.48806,1.31021,-0.176457
-84.5332,0.996648,0.162372,1,0,-4.92774,-2.96571,-1.12233,-0.322706,-0.89568,-1.37175
-84.3953,0.971224,0.288293,2,0,-5.08147,-2.57233,-0.696199,-1.91234,-0.555477,0.31989
-84.4001,0.965953,0.472607,1,0,-5.05902,-2.70997,-0.748278,-0.886381,-1.26716,-0.669784
-84.6112,0.862383,0.757405,0,0,-5.02958,-2.90687,1.23491,-0.0094296,-2.6065,-2.04398
-84.6112,0.0539895,0.90909,0,0,-5.02958,-2.90687,-1.60058,-2.57218,-2.6065,-2.04398
-84.5219,0.999636,0.123271,3,0,-5.12447,-2.70107,-0.497112,1.6711,-2.69621,-1.20148
-84.552,0.995541,0.216025,1,0,-5.15899,-2.44001,-0.124756,1.74322,-1.38906,0.96754
-84.5165,0.964483,0.371104,3,0,-4.99639,-2.51421,-2.61708,1.27191,2.1557,1.56896
-84.5139,0.989661,0.582454,1,0,-5.16082,-2.5039,1.66479,-0.392011,-1.89646,0.320288
-84.8322,0.776919,0.969289,0,0,-5.26562,-2.49665,1.31747,0.191795,-4.14039,-0.349225
-84.8322,4.12948e-05,0.922642,0,0,-5.26562,-2.49665,-3.21605,-1.05535,-4.14039,-0.349225
-85.532,0.995359,0.11949,3,0,-5.12525,-2.10543,-0.790797,1.62753,1.43347,5.05432
-85.5149,1,0.201805,0,0,-5.14406,-2.10438,-0.689379,-0.486875,0.945881,4.98106
-85.3394,1,0.34211,0,0,-5.14123,-2.14199,-0.0909561,-1.09918,0.840006,4.48873
-85.3394,0.669237,0.57538,0,0,-5.14123,-2.14199,-0.0611399,2.25492,0.840006,4.48873
-85.1289,1,0.421055,1,0,-5.09967,-2.20423,0.291544,-1.2718,1.60288,3.92507
-85.1289,0.730795,0.701654,0,0,-5.09967,-2.20423,-1.88084,2.02488,1.60288,3.92507
-88.2215,0.326215,0.599054,0,0,-5.29662,-3.25598,-1.16203,2.92449,-10.8753,-7.90173
-86.7034,0.982364,0.19105,1,0,-5.10804,-3.29816,-7.09222,0.0451864,-8.38448,-6.49293
-85.9077,1,0.303394,0,0,-5.07654,-3.20342,1.69573,1.73707,-6.81626,-5.24669
-85.2874,1,0.499421,0,0,-4.86257,-3.32269,3.73401,0.232124,-4.01751,-3.81186
-85.2874,0.348082,0.816449,0,0,-4.86257,-3.32269,0.69622,-2.58629,-4.01751,-3.81186
-85.1527,0.957218,0.282263,1,0,-4.58973,-3.49038,-3.63107,-1.05007,-0.209093,-1.45673
-85.9642,0.979601,0.415968,2,0,-4.09807,-4.16752,-1.56021,1.64067,-0.767217,-1.63201
-85.9642,9.1174e-08,0.642636,0,0,-4.09807,-4.16752,-1.93874,-3.91024,-0.767217,-1.63201
-86.5874,0.9929,0.101098,4,0,-3.6264,-4.49434,-1.82459,-0.929703,4.38413,3.09382
-87.0361,0.976385,0.161604,1,0,-3.57288,-4.4596,0.0470164,0.517424,6.96405,5.3359
-88.1797,0.932443,0.247197,1,0,-3.44996,-4.45537,1.78186,-1.07563,11.2273,9.12047
-86.8871,0.901773,0.340184,1,0,-3.42767,-5.05053,1.48169,3.90458,-3.56431,-3.91446
-86.6224,0.993685,0.434923,2,0,-3.75388,-4.68617,1.29263,-1.12456,-3.30433,-3.69596
-86.7087,0.194178,0.681902,1,0,-3.52264,-4.60031,0.580199,-0.796991,4.63762,3.45059
-87.6347,0.941232,0.177364,1,0,-3.55709,-4.38678,2.25329,-0.527235,9.60673,7.52891
-88.4808,0.832619,0.247394,0,0,-3.53677,-4.31548,1.02863,0.358564,12.5477,9.92058
-87.28,0.993429,0.270242,3,0,-2.15611,-6.28663,5.86422,1.66968,-2.95464,-3.48923
-87.0416,0.991806,0.420031,1,0,-2.08235,-6.2222,-1.13048,-0.53489,-0.053407,-0.345459
-87.0416,0.040445,0.647139,0,0,-2.08235,-6.2222,2.56702,0.622638,-0.053407,-0.345459
-86.9552,0.999831,0.125326,4,0,-2.42735,-5.91563,1.2331,-0.537606,-0.440303,-0.770098
-87.01,0.997709,0.196829,4,0,-2.19229,-6.10339,-0.889738,-0.143978,0.354584,0.0892924
-87.0309,0.995497,0.306124,1,0,-2.19408,-6.06433,0.229989,-0.22254,1.2593,1.05832
-87.9892,0.485026,0.471489,0,0,-2.13438,-5.89634,-0.923107,-0.713693,7.33941,7.58234
-86.8715,0.997032,0.244118,3,0,-3.17631,-5.27096,-4.81857,-0.415898,-2.68552,-3.06417
-87.2794,0.994183,0.375841,3,0,-2.0566,-6.37003,-0.85394,0.557646,-2.76289,-3.3186
-86.0053,0.330754,0.572454,3,0,-4.14309,-4.16019,2.54422,-3.31462,-1.71409,-2.42135
-85.478,0.990064,0.216688,2,0,-4.37102,-3.71978,-1.12495,2.47781,1.26929,-0.314951
-85.5458,0.999689,0.326681,2,0,-4.35129,-3.79882,0.382955,-0.250324,0.239942,-1.03001
-85.5023,0.980138,0.500214,0,0,-4.42602,-3.7538,0.753312,-0.727701,-0.795228,-1.82511
-85.5023,0.00473917,0.732406,0,0,-4.42602,-3.7538,-2.21218,-1.02308,-0.795228,-1.82511
-86.7998,0.962442,0.144874,1,0,-4.22471,-3.52166,-1.37575,-0.798419,10.1306,5.60342
-88.3185,0.914288,0.205087,2,0,-4.19507,-4.51834,1.15065,3.16293,-8.95839,-8.71362
-86.2064,0.978571,0.262378,1,0,-4.33648,-4.05355,-0.00302224,-4.38238,-4.11778,-4.39973
-85.9576,0.913409,0.38118,1,0,-4.17534,-4.11773,-2.49848,-2.06261,-1.6469,-2.37915
-85.9576,0.69762,0.484054,0,0,-4.17534,-4.11773,-1.34363,-1.29268,-1.6469,-2.37915
-84.5038,0.993088,0.398503,2,0,-5.02465,-2.85298,2.47833,-2.68142,-1.91281,-1.53054
-84.5038,0.210743,0.591323,0,0,-5.02465,-2.85298,-6.29588,-0.12695,-1.91281,-1.53054
-85.2542,0.988716,0.185983,2,0,-4.61905,-3.07897,-0.420859,1.49987,6.0344,2.15026
-84.7043,0.994006,0.273543,1,0,-4.80345,-2.8452,3.61536,-0.794334,3.96523,1.17068
-86.3892,0.983855,0.405009,2,0,-3.96032,-4.05221,2.30301,-0.909598,5.68546,3.54333
-86.3892,0.016626,0.585709,0,0,-3.96032,-4.05221,1.78644,2.58946,5.68546,3.54333
-86.297,0.962642,0.129142,1,0,-4.04849,-4.33571,2.05573,3.08256,-2.96194,-3.43641
-85.6774,0.996149,0.179579,3,0,-4.35154,-3.56732,3.76973,-1.93564,4.93785,2.13187
-85.645,0.920262,0.265517,0,0,-4.40884,-3.82936,1.14176,2.63751,-1.76033,-2.53703
-86.544,0.875046,0.338275,1,0,-4.23476,-4.22168,-3.58486,-0.205412,-4.90206,-5.0808
-86.1631,1,0.394507,0,0,-4.20531,-4.1618,1.10407,1.1759,-3.18562,-3.64216
-84.6963,0.999542,0.582357,2,0,-5.21127,-2.39317,3.12233,-1.67788,-2.28359,1.10727
-84.6963,0.292079,0.855927,0,0,-5.21127,-2.39317,0.00669333,-1.1572,-2.28359,1.10727
-84.6963,0.959081,0.331405,0,0,-5.21127,-2.39317,-2.79774,0.794992,-2.28359,1.10727
-84.632,0.960281,0.451108,1,0,-4.94352,-2.53308,0.708699,-1.41633,3.46066,1.89947
-84.9986,0.578289,0.613766,1,0,-5.29642,-2.53517,2.67884,1.29425,-5.02331,-0.957769
-86.9996,0.814803,0.409802,1,0,-4.49328,-2.93228,2.43178,-3.02538,13.0051,5.46618
-84.8245,0.987868,0.425115,0,0,-4.79532,-3.22083,-4.30104,-1.6456,-1.06988,-1.88223
-88.0753,0.0906178,0.606254,0,0,-4.51039,-2.70891,1.93171,-0.621016,16.2547,6.3466
-85.6928,0.972053,0.166396,1,0,-4.9753,-3.28755,-5.97967,-3.17396,-5.86761,-4.89584
-84.5776,0.955574,0.230742,2,0,-5.04279,-2.42889,-5.76651,-0.543096,1.61463,1.93974
-84.773,0.988244,0.309679,1,0,-4.9004,-3.11715,1.37339,-1.6697,-2.15047,-2.35267
-84.6106,0.922641,0.439878,1,0,-4.92829,-3.01422,1.2818,1.69661,-1.50478,-1.79353
-84.6922,0.957058,0.553507,1,0,-5.22836,-2.49228,1.68504,-0.132829,-3.32184,-0.0499948
-84.4386,1,0.739518,0,0,-5.09401,-2.50559,-1.27292,0.358047,-0.310934,0.821704
-84.4386,0.000959503,1.06446,0,0,-5.09401,-2.50559,-0.0429537,-2.77124,-0.310934,0.821704
-84.6721,0.962991,0.257542,0,0,-5.01437,-2.41207,-1.64639,-0.795715,2.51939,2.31913
-84.6231,0.994426,0.34756,3,0,-4.97059,-2.49208,0.427562,-1.33545,3.06906,1.98557
-84.4216,0.982453,0.494678,1,0,-5.03695,-2.77123,0.521532,1.46097,-1.34837,-0.969331
-84.4216,0.068645,0.687482,0,0,-5.03695,-2.77123,3.57597,2.31314,-1.34837,-0.969331
-84.5442,0.990151,0.191748,2,0,-4.98005,-2.92832,1.92535,0.690156,-1.70496,-1.67453
-85.1275,0.975867,0.270374,1,0,-4.92728,-3.20957,1.6527,-0.655638,-3.9283,-3.55358
-85.3263,0.938217,0.370897,1,0,-4.79612,-2.57693,0.755705,-1.8996,7.52216,3.11555
-85.6243,0.963734,0.47548,1,0,-4.75413,-2.59016,1.52176,0.921038,8.76895,3.52126
-86.2825,0.547563,0.635845,0,0,-4.50666,-3.04534,0.825111,3.56414,10.3981,4.42465
-85.6851,0.981103,0.414355,1,0,-5.17969,-3.01561,3.75956,-1.28421,-6.77575,-4.55542
-84.5323,0.927575,0.569908,0,0,-4.92729,-2.96536,3.07378,0.654226,-0.880344,-1.36325
-84.5323,0.000860876,0.713636,0,0,-4.92729,-2.96536,-4.62722,-3.84732,-0.880344,-1.36325
-85.126,0.959621,0.184021,1,0,-4.75177,-2.76317,-2.15674,-1.36816,6.64053,2.43852
-84.9133,0.997292,0.243892,1,0,-5.27449,-2.55701,3.96672,-0.937296,-4.73517,-1.03195
-84.7047,0.990611,0.343806,1,0,-5.18599,-2.35355,-2.53019,-0.416736,-1.44979,1.69989
-85.848,0.761563,0.478046,1,0,-4.85802,-2.30769,-2.43348,0.78878,8.11412,4.5097
-84.7774,0.88648,0.451392,0,0,-5.25227,-2.45313,4.76085,1.01583,-3.57176,0.198374
-84.4939,0.980145,0.525524,1,0,-5.03881,-2.48102,-1.92717,1.60004,1.30082,1.49508
-84.8629,0.894907,0.714503,0,0,-5.1244,-2.27371,0.960882,0.186876,0.552565,2.9708
-85.5508,0.755248,0.841325,0,0,-5.40287,-2.32514,0.357152,-0.535574,-5.86414,0.83516
-85.5508,0.209214,0.785179,0,0,-5.40287,-2.32514,-5.92915,0.385906,-5.86414,0.83516
-84.7791,1,0.297657,2,0,-4.82461,-3.1794,-0.233975,2.12866,-1.19287,-1.90681
-85.7708,0.869395,0.417158,2,0,-4.45725,-3.83319,0.610629,2.26425,-2.95237,-3.44666
-85.1552,1,0.470857,1,0,-4.57013,-3.28713,1.06347,-2.23568,3.88426,1.08848
-85.1552,0.590673,0.657374,0,0,-4.57013,-3.28713,-2.77696,0.584156,3.88426,1.08848
-85.0741,1,0.470129,0,0,-4.5973,-3.26766,1.17662,0.0640624,3.43856,0.803572
-85.0741,0.229981,0.654894,0,0,-4.5973,-3.26766,-1.01276,-1.72336,3.43856,0.803572
-85.301,0.938778,0.261837,1,0,-4.5052,-3.38165,-1.86772,-1.52319,4.05373,1.28579
-86.4415,0.909754,0.330347,2,0,-3.8326,-4.23695,-4.88066,-0.0507176,4.90429,3.1953
-87.4285,1,0.397176,3,0,-1.53079,-6.83424,6.03263,-1.44031,-2.60799,-3.43449
-87.4285,0.0962569,0.551169,0,0,-1.53079,-6.83424,-1.21969,-1.31872,-2.60799,-3.43449
-87.8078,0.999909,0.180161,5,0,-0.231604,-7.73315,-1.46057,0.98054,-1.18227,-2.93499
-87.4659,0.98745,0.250072,4,0,-1.20275,-6.84094,3.3801,-0.116963,2.87934,3.3067
-86.1584,0.919324,0.339604,4,0,-3.86365,-4.38447,1.83331,-3.2215,0.498138,-0.427976
-86.0118,0.997369,0.413256,1,0,-4.00031,-4.22219,1.14091,-0.901759,0.55419,-0.493669
-85.3213,0.874661,0.568066,3,0,-4.47399,-3.4682,-5.20262,2.73989,3.31473,0.894669
-85.3213,0.0457191,0.642545,0,0,-4.47399,-3.4682,-2.22784,-2.11193,3.31473,0.894669
-85.3695,0.991537,0.197973,1,0,-4.52605,-3.63691,-0.825208,-1.01668,-1.15657,-2.10832
-85.5236,0.991171,0.269468,1,0,-4.47827,-3.73346,1.11239,0.199448,-1.69838,-2.49851
-85.8554,0.999717,0.365881,2,0,-4.15875,-3.9106,0.494622,-0.885314,3.13753,1.29832
-85.4978,0.997465,0.502493,1,0,-4.43323,-3.74815,1.31766,-1.40934,-0.869708,-1.88201
-85.4978,0.572253,0.686391,0,0,-4.43323,-3.74815,0.167808,1.65511,-0.869708,-1.88201
-85.0136,0.972798,0.485268,1,0,-4.61236,-3.29837,-2.72722,1.02477,2.48032,0.234944
-85.0136,0.213829,0.637023,0,0,-4.61236,-3.29837,-1.2717,-1.92544,2.48032,0.234944
-85.6129,0.922267,0.260333,1,0,-4.65373,-2.85433,2.58946,-1.77348,8.54962,3.24951
-85.7083,0.976932,0.316365,0,0,-4.66799,-2.78844,-1.72018,0.081,9.05827,3.45585
-86.676,0.72783,0.417434,0,0,-4.67064,-2.54791,2.60163,-0.735332,12.2706,4.79714
-86.0883,0.991237,0.376373,1,0,-4.86587,-3.48996,-1.29866,-2.96217,-6.29486,-5.57508
-86.461,0.840304,0.50643,0,0,-4.98728,-3.41091,0.384887,2.05588,-7.55457,-6.2611
-84.4822,0.888912,0.541348,0,0,-4.91725,-2.92576,0.864737,2.94719,-0.148569,-0.909899
-85.2374,0.621615,0.62247,0,0,-4.74334,-2.74244,0.456992,-0.0507282,7.18985,2.68878
-87.1392,0.90021,0.478326,2,0,-3.87803,-4.02304,3.62791,-0.126691,9.13249,6.27309
-85.4295,0.624766,0.559148,1,0,-4.43084,-3.70548,0.0739015,-4.11884,-0.0198234,-1.2695
-85.3751,0.922685,0.432451,1,0,-4.46613,-3.66224,-0.443928,-1.21835,-0.118315,-1.35771
-85.3189,1,0.522439,0,0,-4.47498,-3.61421,-0.248344,0.514368,0.537227,-0.908355
-85.3189,0.20849,0.707362,0,0,-4.47498,-3.61421,-2.32618,-0.202357,0.537227,-0.908355
-85.7618,0.891959,0.295379,0,0,-4.39771,-3.42969,0.723534,1.45845,6.39119,2.87242
-85.0514,0.974415,0.34079,1,0,-4.59359,-3.33581,-3.60003,-0.239707,2.35577,0.173746
-85.5413,0.828901,0.443713,0,0,-4.50606,-3.25592,-0.166307,-0.0307513,6.41648,2.58449
-85.2045,1,0.465658,0,0,-4.59381,-3.17697,2.39487,-0.108185,5.12735,1.72994
-85.9522,0.454479,0.628057,0,0,-4.64465,-2.78239,-3.64369,0.687209,9.9601,3.84114
-84.6897,1,0.380503,0,0,-4.76665,-3.03523,-2.49365,-2.03994,2.36571,0.196064
-84.6734,0.781437,0.512647,1,0,-4.82151,-3.11406,-2.46556,-0.74702,-0.205438,-1.26735
-86.2653,0.760493,0.501591,1,0,-4.81655,-3.57615,1.69119,-1.30968,-6.49196,-5.8484
-86.5983,0.956181,0.476115,1,0,-4.91462,-3.51847,0.485699,1.91025,-7.55477,-6.49069
-86.5983,0.460741,0.600217,0,0,-4.91462,-3.51847,5.86842,-0.285168,-7.55477,-6.49069
-85.7419,0.899871,0.369379,1,0,-4.60205,-3.69473,5.31936,1.71121,-3.86649,-4.08334
-85.4105,1,0.429117,0,0,-4.48415,-3.6785,1.93666,0.520081,-0.863841,-1.89284
-84.6692,0.957135,0.575236,1,0,-4.81284,-3.11107,3.08942,-1.40386,0.0554535,-1.11938
-85.0486,0.645424,0.724046,0,0,-5.02242,-3.07541,-0.277808,1.39857,-4.32881,-3.45314
-86.1999,0.584988,0.582864,0,0,-5.22583,-3.05114,0.0854693,1.67639,-7.9257,-5.32175
-88.0199,0.948853,0.430924,3,0,-5.19747,-1.76593,-1.23844,1.81322,0.695402,10.4757
-84.956,1,0.535483,2,0,-4.96703,-3.11385,5.76735,-0.740365,-3.60133,-3.15385
-88.0991,0.108189,0.714722,0,0,-5.11188,-3.48168,-2.40787,-1.42646,-10.3526,-8.33196
-86.4888,0.983172,0.269497,1,0,-4.51413,-2.9827,-3.75809,-1.942,11.2939,4.74443
-84.7054,0.963058,0.351343,1,0,-4.75993,-3.03779,-4.92204,-1.21471,2.51493,0.272683
-84.7054,0.463141,0.444657,1,0,-4.75993,-3.03779,-4.18312,-3.19393,2.51493,0.272683
-84.5794,0.991897,0.278424,2,0,-5.18369,-2.57882,1.10905,-1.94929,-2.98476,-0.575972
-84.4348,0.988309,0.366683,1,0,-4.9823,-2.84411,2.41817,-0.636656,-0.807335,-0.994629
-85.2536,0.748745,0.479851,1,0,-4.86464,-2.44733,-0.0353879,1.69508,6.66142,3.32173
-85.1812,0.75793,0.448962,1,0,-4.69116,-3.44921,-0.873368,-3.7708,-2.00848,-2.64973
-85.4604,0.962074,0.425596,2,0,-5.17779,-2.11218,-0.865841,-0.39336,0.050946,4.71932
-85.6626,0.900979,0.535768,1,0,-4.91698,-3.34966,1.86168,-1.28457,-5.48878,-4.78984
-84.5578,0.535056,0.619049,2,0,-5.14927,-2.42369,2.06889,-4.13609,-1.04288,1.20149
-84.5752,0.997429,0.431116,0,0,-5.17921,-2.45266,0.0225127,0.352763,-1.94942,0.697027
-85.5246,0.749671,0.568849,1,0,-5.20311,-2.94264,1.58573,-1.42866,-6.51669,-4.10406
-85.932,0.957626,0.533162,1,0,-4.54985,-3.02754,-2.49776,0.333286,9.20935,3.76691
-85.0059,1,0.664895,0,0,-4.70279,-3.36497,1.1422,0.887284,-0.974216,-1.93175
-85.0059,0.0407761,0.877773,0,0,-4.70279,-3.36497,3.92448,0.663992,-0.974216,-1.93175
-85.0518,0.893464,0.31231,2,0,-4.71644,-3.37867,1.88546,1.92326,-1.51651,-2.28639
-84.8932,0.999379,0.356758,1,0,-4.68689,-3.28647,-0.429475,-0.963247,0.666246,-0.878664
-84.4058,0.950171,0.470339,1,0,-4.99395,-2.61265,-3.37995,1.68999,1.30879,0.771683
-85.8287,0.596642,0.57931,2,0,-4.18949,-4.04289,3.76569,-0.645193,-0.499726,-1.47514
-85.5849,0.994028,0.441833,1,0,-4.30481,-3.78807,-0.975539,1.28472,1.68494,0.0510622
-85.5489,0.999688,0.576913,2,0,-4.34217,-3.79864,-0.55114,0.189764,0.479395,-0.849353
-84.9464,0.997298,0.189533,2,0,-4.6672,-3.33091,-0.879179,0.848914,0.46328,-1.01251
-84.9464,1.35413e-245,2.71316,0,0,-4.6672,-3.33091,0.606727,-0.732953,0.46328,-1.01251
-84.9464,0.000865016,0.45786,0,0,-4.6672,-3.33091,2.22211,-0.785479,0.46328,-1.01251
-84.3956,0.999772,0.0452264,3,0,-4.96461,-2.79638,-1.00546,1.23265,0.162481,-0.408195
-84.833,0.996216,0.06111,3,0,-5.26723,-2.45612,0.0204275,-0.893421,-3.9073,0.0694837
-84.9684,0.997576,0.0944702,2,0,-5.04252,-2.28183,0.36722,-0.577678,2.6843,3.39864
-84.7818,0.961028,0.159545,1,0,-4.81461,-3.18683,-0.18633,1.94033,-1.05484,-1.83594
-84.7818,0.724678,0.252775,0,0,-4.81461,-3.18683,1.12814,0.886236,-1.05484,-1.83594
-85.3301,0.977758,0.195652,1,0,-4.50699,-3.35558,0.47949,-0.607802,4.4933,1.53595
-84.4246,0.966369,0.339236,0,0,-5.0339,-2.77845,-2.09624,1.85209,-1.34944,-0.998842
-84.737,0.396142,0.572729,0,0,-4.7426,-3.09127,-0.130833,0.56169,2.2019,0.0749908
-84.6703,1,0.16015,2,0,-4.78386,-3.09321,-0.448133,0.0352069,1.06047,-0.548978
-84.6574,0.91368,0.302894,1,0,-4.83919,-2.76825,0.865159,-0.867813,3.90681,1.27629
-84.6574,0.0812355,0.436114,0,0,-4.83919,-2.76825,2.06358,-0.616867,3.90681,1.27629
-84.5511,0.999659,0.0467507,3,0,-4.87088,-3.00133,0.376248,0.971169,0.0683679,-0.955056
-84.5757,0.998901,0.0888363,0,0,-4.87739,-3.02293,-0.0929257,-0.186153,-0.376408,-1.22344
-84.615,0.995944,0.167335,2,0,-5.14192,-2.38016,0.834831,-0.611536,-0.565959,1.70061
-84.9954,0.799971,0.309948,1,0,-5.21652,-2.75995,0.744824,-1.05595,-5.14973,-2.54058
-84.5996,1,0.314306,0,0,-5.08101,-2.82901,1.10818,0.0826073,-2.94476,-1.90851
-84.5996,0.0386062,0.581734,0,0,-5.08101,-2.82901,0.921205,1.33802,-2.94476,-1.90851
-84.9487,0.999254,0.0606844,3,0,-5.08308,-2.26132,0.107636,-0.757123,1.70931,3.36247
-85.159,0.989829,0.112567,2,0,-5.01102,-2.25719,-0.36004,-0.710885,3.73863,3.86777
-85.1786,0.983782,0.20112,1,0,-5.34043,-2.46706,-0.529072,-0.666478,-5.44916,-0.50728
-85.1786,0.522188,0.349731,0,0,-5.34043,-2.46706,-1.93977,-0.0727741,-5.44916,-0.50728
-85.3486,0.990584,0.159334,2,0,-4.55693,-3.20627,0.394106,-1.19028,5.74116,2.11587
-85.2579,1,0.280529,1,0,-4.78988,-3.38799,-0.134864,0.361323,-3.34238,-3.47101
-85.2579,1.48851e-09,0.502462,0,0,-4.78988,-3.38799,-1.57236,0.688899,-3.34238,-3.47101
-85.2994,1,0.0537213,3,0,-4.75965,-3.42873,-0.930032,0.657154,-3.26183,-3.46221
-87.1179,0.836319,0.0966325,0,0,-4.89969,-3.61124,1.76216,1.51598,-8.43109,-7.28623
-85.8844,0.994007,0.10953,1,0,-4.59449,-3.73535,-2.74115,-0.0600653,-4.34598,-4.46005
-85.8844,0.626865,0.190807,1,0,-4.59449,-3.73535,-3.89958,-0.212674,-4.34598,-4.46005
-85.0434,0.999446,0.121511,2,0,-4.68318,-2.99966,1.50744,-0.843651,5.33679,1.74399
-84.864,1,0.212673,1,0,-4.71674,-3.01454,0.672093,0.186985,4.09867,1.1078
-84.4496,0.564757,0.369399,2,0,-4.9569,-2.63459,0.125045,-1.70185,2.08706,0.961545
-84.3713,0.99621,0.20064,0,0,-5.00224,-2.73058,0.329939,0.445511,-0.0832781,-0.275743
-84.3713,0.0606984,0.342156,0,0,-5.00224,-2.73058,-2.09971,-0.0619393,-0.0832781,-0.275743
-84.3705,0.999951,0.0504062,3,0,-4.99454,-2.68761,-0.151568,0.039502,0.551687,0.15395
-85.1603,0.996111,0.086997,3,0,-4.59734,-3.49368,0.680152,-0.576996,-0.456774,-1.62388
-84.3805,0.996922,0.147419,2,0,-5.01521,-2.61877,1.02322,-1.35576,0.693927,0.517656
-84.4303,0.993517,0.248302,1,0,-4.9989,-2.57738,-0.0893528,0.0387823,1.51177,1.01564
-84.9721,0.61307,0.411365,1,0,-5.30017,-2.44597,1.573,-1.27878,-4.523,-0.0279804
-85.2335,0.993866,0.260198,1,0,-5.34345,-2.32765,-0.365589,-0.306228,-4.72373,1.10307
-85.2335,0.00585598,0.428055,0,0,-5.34345,-2.32765,-1.2066,-1.19576,-4.72373,1.10307
-84.4459,0.99978,0.0606388,3,0,-4.94565,-2.66484,0.153117,1.41188,2.08162,0.839626
-85.7711,0.890506,0.101538,2,0,-5.26387,-2.06425,2.84607,1.11991,-1.81632,5.05736
-85.5011,0.967313,0.129276,2,0,-4.78908,-2.54044,0.530195,-2.02375,8.16654,3.43777
-84.8394,0.991738,0.197558,1,0,-4.8394,-3.19759,-0.660412,-1.65207,-1.79791,-2.28215
-84.7616,1,0.318272,0,0,-4.81659,-3.17446,-0.255134,-0.35015,-0.928842,-1.74857
-84.7616,1.10667e-06,0.519529,0,0,-4.81659,-3.17446,0.48617,1.669,-0.928842,-1.74857
-84.7797,0.999419,0.0785214,1,0,-4.82713,-3.1781,0.152497,-0.0299737,-1.23558,-1.92982
# Adaptation terminated
# Step size = 0.178313
# Diagonal elements of inverse mass matrix:
# 0.668006, 1.01105
-84.8171,0.995238,0.178313,2,0,-4.7142,-3.07988,0.406256,-0.0916598,3.17151,0.605032
