# Samples Generated by Stan
# stan_version_major=2
# stan_version_minor=1
# stan_version_patch=0
# init=random
# seed=385583929
# chain_id=1
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=./diagnostic_file.dat_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,alpha,beta,p_alpha,p_beta,g_alpha,g_beta
-85.3493,1,0.0848526,1,0,-4.64068,-2.97928,0.771862,0.142268,7.00028,2.57854
-85.8944,0.947061,0.0848526,1,0,-4.63197,-2.83048,0.38264,-0.384087,9.66746,3.74007
-84.9597,1,0.0848526,0,0,-4.74176,-2.86904,-0.579887,-0.218914,5.48913,1.84431
-84.376,0.997363,0.0848526,1,0,-4.97927,-2.72832,-0.620913,0.179436,0.523703,-0.0178808
-84.7058,0.986731,0.0848526,2,0,-4.9002,-3.08701,-0.0857914,0.0299417,-1.75783,-2.07903
-84.6699,1,0.0848526,0,0,-4.89432,-3.07363,-0.0799488,-0.128732,-1.44626,-1.88445
-85.613,0.980736,0.0848526,2,0,-4.28733,-3.81058,-0.430167,0.883503,1.69789,0.0813048
-84.4912,0.836071,0.0848526,2,0,-4.88725,-2.78662,-0.98459,0.611954,2.32109,0.556506
-85.4381,0.893355,0.0848526,1,0,-5.37107,-2.54248,-0.331239,0.573647,-6.48998,-1.52068
-84.9308,0.980224,0.0848526,2,0,-5.28002,-2.36357,0.588219,0.321935,-3.6122,1.02159
-84.951,0.983715,0.0848526,2,0,-5.17857,-2.24496,-0.502309,0.158696,-0.633356,2.99569
-84.6755,0.986284,0.0848526,2,0,-5.10008,-2.35094,0.117118,0.56019,0.681388,2.28818
-84.5168,0.992806,0.0848526,2,0,-5.16435,-2.52417,-0.235145,0.5252,-2.13043,0.0971088
-84.5768,0.995663,0.0848526,1,0,-5.18625,-2.55816,-0.0530589,0.107117,-2.88172,-0.39767
-84.546,1,0.0848526,0,0,-5.17698,-2.53424,-0.135077,-0.0913321,-2.49305,-0.0959655
-84.3688,0.967653,0.0848526,1,0,-5.04142,-2.67297,-0.521035,0.0366129,-0.484471,-0.186784
-84.4627,0.923378,0.0848526,1,0,-4.97436,-2.588,-0.531181,-0.169888,2.07249,1.16153
-84.681,0.996218,0.0848526,2,0,-4.90824,-3.06809,0.0636348,-0.477903,-1.70522,-2.01359
-85.5581,0.998037,0.0848526,2,0,-4.43895,-3.77361,-0.11464,0.187081,-1.47229,-2.32664
-85.279,0.925216,0.0848526,2,0,-4.81994,-3.36431,-0.648604,0.357189,-3.66721,-3.65058
-85.8038,0.996959,0.0848526,1,0,-4.29406,-3.63948,-0.304722,0.348389,5.13856,2.3932
-85.5318,1,0.0848526,0,0,-4.36218,-3.63087,0.355361,0.0139665,3.30169,1.06964
-85.7166,0.929613,0.0848526,2,0,-4.81987,-3.46881,-0.391443,0.632494,-5.10655,-4.73843
-86.0677,0.948638,0.0848526,2,0,-5.47394,-2.26525,-0.639714,0.512738,-6.88654,1.30473
-84.6087,1,0.0848526,1,0,-5.19103,-2.43968,-0.801021,0.371078,-2.13054,0.748429
-84.3993,1,0.0848526,1,0,-5.07814,-2.55846,-0.268239,0.255155,-0.354837,0.472087
-84.3942,0.985453,0.0848526,1,0,-4.96071,-2.7119,-0.14804,-0.305208,1.18093,0.309964
-84.5111,0.9839,0.0848526,1,0,-4.9056,-2.9579,0.184881,-0.853487,-0.252864,-1.0331
-84.6301,0.975478,0.0848526,2,0,-5.19036,-2.4139,-0.0358797,-0.718454,-1.94141,1.022
-84.6047,0.98578,0.0848526,1,0,-5.19225,-2.57721,0.283876,-0.263453,-3.15982,-0.626923
-84.4244,0.956159,0.0848526,1,0,-4.95892,-2.65968,-0.662141,0.332323,1.77564,0.742414
-84.5518,0.98506,0.0848526,1,0,-5.1195,-2.73408,0.0857258,0.0503873,-2.88587,-1.44877
-84.5246,0.998034,0.0848526,1,0,-5.13602,-2.44157,0.122835,0.510009,-0.851278,1.116
-84.6945,0.990252,0.0848526,0,0,-5.18764,-2.36123,-0.0979712,0.224953,-1.53677,1.60518
-84.6863,0.988502,0.0848526,2,0,-4.77631,-2.97518,0.168075,-0.429626,2.95852,0.547299
-84.7064,0.99998,0.0848526,2,0,-4.75882,-3.04517,-0.252211,0.175487,2.43765,0.227233
-84.9874,0.828464,0.0848526,1,0,-5.13765,-2.89643,-0.344821,-0.694085,-4.81137,-3.06296
-86.5257,0.956416,0.0848526,2,0,-4.29366,-4.16102,0.668144,-0.209242,-5.07261,-5.2081
-84.7667,0.95779,0.0848526,2,0,-4.93745,-3.07877,-1.12619,0.784506,-2.51601,-2.47512
-85.4057,0.923442,0.0848526,2,0,-4.73064,-3.48604,0.39461,0.470416,-3.46538,-3.65234
-86.36,0.919847,0.0848526,2,0,-5.51359,-2.26052,0.493619,-0.604772,-7.55175,1.20703
-84.407,0.946022,0.0848526,1,0,-5.09877,-2.58615,-1.21568,0.264439,-1.09327,0.0484153
-84.787,0.959812,0.0848526,1,0,-5.04057,-2.96701,-0.385518,0.496171,-3.50491,-2.6873
-84.5647,0.941272,0.0848526,0,0,-4.85265,-2.81356,-0.468431,-0.526876,2.95829,0.773816
-84.5478,0.999814,0.0848526,2,0,-5.17603,-2.5559,-0.230274,0.320919,-2.63724,-0.297479
-84.454,0.999287,0.0848526,1,0,-5.11801,-2.50433,-0.221061,-0.160827,-0.887945,0.643675
-84.7747,0.962493,0.0848526,0,0,-5.09385,-2.31357,-0.0300123,-0.580247,1.09204,2.72338
-84.6976,0.953694,0.0848526,0,0,-5.22538,-2.43519,0.29389,0.467583,-2.87133,0.565206
-84.7903,0.947517,0.0848526,0,0,-5.03652,-2.34432,-0.494259,-0.212701,2.41948,2.79937
-85.4561,0.961336,0.0848526,2,0,-4.73653,-3.49387,0.5506,-0.661032,-3.71021,-3.82526
-84.5351,0.93323,0.0848526,2,0,-5.16738,-2.58206,0.93769,-0.599629,-2.6485,-0.478368
-87.0756,0.771878,0.0848526,1,0,-5.32627,-3.05061,0.522333,-0.387969,-9.5435,-6.20278
-87.8516,0.90557,0.0848526,1,0,-4.75876,-2.13788,-0.42821,0.60137,12.9598,6.81108
-88.8921,0.779428,0.0848526,0,0,-4.70917,-2.09053,-0.489775,-0.15062,15.2383,7.62131
-84.888,1,0.0848526,1,0,-5.16217,-2.26374,1.26885,0.746427,-0.337132,2.86385
-85.3763,0.926926,0.0848526,2,0,-4.93324,-2.29591,0.0830316,0.413494,5.79101,4.02675
-84.7723,1,0.0848526,1,0,-5.22237,-2.35388,0.473214,0.310779,-2.29092,1.47259
-84.741,0.945924,0.0848526,0,0,-5.01416,-2.38417,0.541684,-0.219956,2.74268,2.58032
-84.6147,1,0.0848526,1,0,-5.17435,-2.40318,0.236407,0.183379,-1.49761,1.24162
-85.0194,0.830437,0.0848526,1,0,-5.28359,-2.60368,0.772729,0.00642607,-5.2473,-1.56723
-84.4173,0.996919,0.0848526,1,0,-4.93967,-2.8321,0.692341,-0.318257,0.394757,-0.413987
-84.6527,0.883957,0.0848526,1,0,-5.07688,-2.86142,0.470539,0.363238,-3.18117,-2.14844
-84.4555,0.995356,0.0848526,0,0,-4.96514,-2.87713,0.385435,-0.0117387,-0.760522,-1.0742
-84.4555,0.813034,0.0848526,1,0,-4.96514,-2.87713,0.303688,1.55666,-0.760522,-1.0742
-84.8817,0.974189,0.0848526,3,0,-4.91401,-3.14622,0.135294,-0.464724,-2.83352,-2.79277
-84.872,0.997923,0.0848526,2,0,-5.21949,-2.29567,0.377862,-0.184031,-1.88507,2.16111
-84.866,0.989678,0.0848526,3,0,-4.74944,-3.26612,0.420462,-0.397792,-0.609457,-1.64592
-85.8872,0.779245,0.0848526,0,0,-5.0267,-3.26294,-0.598046,0.234773,-6.55779,-5.25961
-87.4619,0.925168,0.0848526,1,0,-5.15152,-3.35075,0.0138952,-0.00424066,-9.62596,-7.45011
-88.1342,0.83954,0.0848526,1,0,-5.40266,-3.0914,0.644359,1.20258,-10.9812,-7.21152
-87.7665,1,0.0848526,0,0,-5.40797,-3.03015,-0.432042,-0.506187,-10.5792,-6.66432
-84.4437,0.847802,0.0848526,1,0,-4.91147,-2.78417,-1.49752,-0.884876,1.68995,0.290833
-84.6209,0.992451,0.0848526,1,0,-4.80464,-2.94766,0.229549,-0.612055,2.54789,0.370766
-84.5937,0.934362,0.0848526,1,0,-5.17279,-2.41919,0.733187,-0.412418,-1.56891,1.08518
-84.4073,0.982909,0.0848526,2,0,-5.01173,-2.58399,0.0594068,-0.759279,1.11104,0.841179
-84.6026,0.971406,0.0848526,1,0,-4.95473,-2.52888,-0.205118,-0.0620532,3.18081,1.8274
-84.8442,0.924494,0.0848526,1,0,-4.82211,-2.70118,0.353798,0.537452,5.23719,1.96386
-84.4476,1,0.0848526,1,0,-4.90786,-2.79209,0.342934,0.343104,1.69493,0.271397
-84.5185,0.996096,0.0848526,1,0,-5.15754,-2.48055,-0.331683,0.533231,-1.64684,0.573403
-85.2893,0.957207,0.0848526,2,0,-4.51151,-3.37082,-0.219399,0.556836,4.07185,1.28558
-85.2925,1,0.0848526,0,0,-4.50825,-3.37861,0.160319,0.0819267,4.02129,1.26171
-85.1653,1,0.0848526,0,0,-4.53913,-3.41214,-0.20427,-0.135866,2.51477,0.319456
-85.1653,0.731229,0.0848526,1,0,-4.53913,-3.41214,-1.00493,-0.348499,2.51477,0.319456
-84.6341,0.984322,0.0848526,2,0,-5.10404,-2.80995,-0.728134,1.24609,-3.26328,-1.96935
-84.7536,0.924045,0.0848526,0,0,-4.81689,-2.76708,0.713251,0.0900234,4.57943,1.5633
-84.6352,1,0.0848526,0,0,-4.83269,-2.80801,-0.202569,-0.194511,3.5979,1.06614
-84.9632,0.802289,0.0848526,0,0,-5.16703,-2.84004,-0.850072,0.00340915,-4.8702,-2.83412
-84.7902,0.890332,0.0848526,0,0,-4.83411,-2.69757,0.843598,0.441392,4.91679,1.84498
-85.0272,0.993864,0.0848526,1,0,-4.94069,-3.16549,-0.0925618,-0.415978,-3.66444,-3.30741
-85.3673,0.932665,0.0848526,1,0,-4.74272,-2.69832,-0.141358,0.701137,7.79441,2.98215
-85.982,0.95358,0.0848526,1,0,-4.5797,-2.9406,-0.103872,1.04809,9.6956,3.87313
-87.532,0.622486,0.0848526,0,0,-4.50894,-2.80097,0.402282,-0.25754,14.7528,5.9343
-86.6335,0.970818,0.0848526,1,0,-5.35964,-2.91913,-0.970839,0.0315515,-8.99209,-5.219
-86.7059,1,0.0848526,2,0,-5.54622,-2.48203,0.0339728,-0.245508,-9.08247,-1.81595
-85.3042,0.931471,0.0848526,0,0,-5.32091,-2.23285,-0.87299,-0.806045,-3.79221,2.42455
-85.2777,0.99792,0.0848526,0,0,-5.32742,-2.25588,0.150729,-0.172732,-4.03761,2.09148
-84.9997,0.993468,0.0848526,1,0,-5.02795,-2.28493,0.377941,-0.329945,3.07104,3.46315
-85.1344,0.96185,0.0848526,0,0,-4.97544,-2.30261,0.0234256,0.21937,4.46439,3.6513
-86.025,0.932132,0.0848526,1,0,-4.81801,-2.34488,-0.109378,0.347027,9.14901,4.54502
-85.8294,1,0.0848526,0,0,-4.83197,-2.36124,-0.405915,-0.241749,8.52801,4.29146
-88.5059,0.991774,0.0848526,1,0,-5.56178,-1.85158,-0.510479,-0.426539,-7.18828,8.00988
-87.8248,1,0.0848526,0,0,-5.50988,-1.89473,0.433896,-0.465538,-6.36093,7.26274
-84.9349,0.907877,0.0848526,2,0,-4.92651,-3.1516,-0.469862,-1.59119,-3.18041,-3.00094
-84.9595,0.939016,0.0848526,1,0,-4.6517,-3.17475,-0.722245,0.116909,3.44828,0.765452
-84.8208,0.957856,0.0848526,1,0,-4.71839,-3.05411,-0.53471,0.0817579,3.44715,0.758133
-84.5607,0.996389,0.0848526,1,0,-5.00377,-2.91203,-0.379759,0.243767,-2.07374,-1.80424
-85.5392,0.960958,0.0848526,2,0,-4.33462,-3.77063,-0.846899,0.794046,1.23385,-0.302053
-86.0411,0.867139,0.0848526,2,0,-4.7425,-3.61639,-0.206998,0.706017,-5.60821,-5.27516
-84.9077,0.995728,0.0848526,2,0,-5.10845,-2.26325,-0.799781,0.951552,1.02732,3.18567
-85.1059,0.989482,0.0848526,1,0,-5.0644,-2.2284,0.0366829,-0.036119,2.41678,3.84762
-84.5806,0.999518,0.0848526,2,0,-5.06615,-2.84133,0.429022,-0.429199,-2.73832,-1.86485
-84.5006,0.997377,0.0848526,2,0,-5.03746,-2.4778,-0.315262,0.116377,1.3631,1.53515
-84.6143,0.922082,0.0848526,0,0,-5.17502,-2.64999,0.291897,0.578246,-3.36756,-1.17451
-84.7485,0.963872,0.0848526,2,0,-5.03392,-2.96096,0.571931,-0.337354,-3.29381,-2.56132
-84.7485,0.851787,0.0848526,2,0,-5.03392,-2.96096,-0.367169,-1.19121,-3.29381,-2.56132
-84.6952,1,0.0848526,1,0,-4.98972,-2.99296,-0.253083,0.017325,-2.67276,-2.34298
-85.4715,0.997667,0.0848526,2,0,-4.56768,-3.64832,0.0318193,-0.18327,-2.34078,-2.95841
-85.1701,0.956844,0.0848526,1,0,-4.54353,-3.3764,0.614531,-0.0806943,3.04076,0.632546
-85.4535,0.997944,0.0848526,2,0,-4.42312,-3.72421,-0.0901805,0.594664,-0.173392,-1.3746
-85.0373,0.937094,0.0848526,1,0,-4.61782,-3.39732,-0.64858,0.266253,0.648308,-0.896616
-84.5447,0.949811,0.0848526,3,0,-5.16118,-2.62318,0.131858,0.948221,-2.84298,-0.812077
-85.1666,0.920298,0.0848526,1,0,-5.11141,-2.98914,-0.378348,1.18069,-5.2108,-3.63481
-84.4531,0.99402,0.0848526,2,0,-5.08239,-2.72748,-0.175894,-0.998751,-1.98349,-1.04373
-84.7803,0.993337,0.0848526,2,0,-4.73487,-3.03321,0.136026,-0.199004,3.29055,0.681978
-84.7867,0.989138,0.0848526,2,0,-4.775,-3.20696,0.111245,0.572017,-0.367616,-1.45566
-86.1581,0.715259,0.0848526,0,0,-5.08584,-3.23723,-0.670539,0.130131,-7.35097,-5.66968
-84.8554,0.979781,0.0848526,1,0,-4.99721,-3.04542,-0.636006,-0.732557,-3.44675,-2.89336
-85.3116,0.997991,0.0848526,2,0,-4.53018,-3.29995,-0.165885,0.348466,4.83954,1.68662
-84.8773,0.714667,0.0848526,1,0,-5.10726,-2.90592,1.28029,-0.245556,-4.28099,-2.84719
-84.9925,0.993194,0.0848526,1,0,-5.13678,-2.89944,0.111315,0.154372,-4.82303,-3.08145
-85.0146,0.995625,0.0848526,0,0,-5.14907,-2.88716,-0.171281,-0.175879,-4.95221,-3.08979
-84.5355,1,0.0848526,1,0,-5.04151,-2.45293,0.22216,0.765335,1.45824,1.72781
-84.5224,0.987756,0.0848526,2,0,-5.15172,-2.46208,0.326328,-0.120962,-1.3752,0.79848
-84.4634,1,0.0848526,1,0,-5.09974,-2.48033,-0.139518,0.114137,-0.253639,1.01264
-84.3642,0.99949,0.0848526,1,0,-5.02591,-2.66733,0.0759556,-0.274063,-0.0444478,0.0100492
-85.708,0.902594,0.0848526,1,0,-4.92346,-3.35157,0.579332,-0.900373,-5.64123,-4.89087
-85.4314,0.955237,0.0848526,1,0,-4.69733,-2.797,-0.013762,0.91405,7.94245,2.97331
-86.542,0.923595,0.0848526,1,0,-4.51958,-2.95854,-0.0723536,0.793366,11.5361,4.81078
-84.6603,0.91279,0.0848526,0,0,-4.88153,-3.07762,-1.09341,-0.35996,-1.19132,-1.75362
-84.5681,0.984779,0.0848526,1,0,-4.88283,-2.7121,0.218796,-0.61337,3.31657,1.16903
-84.7271,0.877642,0.0848526,0,0,-5.1161,-2.83369,-0.577997,-0.346125,-3.75398,-2.29528
-85.3138,0.891956,0.0848526,1,0,-4.9415,-2.2999,-0.78912,0.153335,5.50678,3.92714
-84.645,1,0.0848526,1,0,-5.00983,-2.42909,-0.322405,-0.564588,2.50876,2.20009
-84.6712,0.897095,0.0848526,0,0,-5.20414,-2.60867,0.458834,0.611747,-3.66039,-1.02034
-85.3292,0.972205,0.0848526,3,0,-4.49325,-3.3973,0.576967,-0.66437,4.10931,1.33909
-85.4248,0.942958,0.0848526,1,0,-4.4069,-3.5987,-0.284832,-0.540774,2.67751,0.591697
-85.0494,0.91493,0.0848526,2,0,-4.62834,-3.17349,0.844216,-0.580977,4.15111,1.16774
-84.9324,1,0.0848526,0,0,-4.66239,-3.16214,-0.249678,0.0114914,3.3479,0.704718
-84.8214,0.999515,0.0848526,3,0,-4.76733,-3.23209,-0.139353,-0.289522,-0.5462,-1.58208
-86.2745,0.737465,0.0848526,0,0,-4.97772,-3.39189,-0.361223,-0.330126,-7.15901,-5.95739
-85.9737,1,0.0848526,0,0,-4.99062,-3.32347,0.238688,0.479944,-6.58717,-5.43018
-84.9969,0.966614,0.0848526,1,0,-5.01008,-3.07543,0.487174,0.858451,-4.06972,-3.3121
-85.4105,0.997847,0.0848526,2,0,-4.56826,-3.62631,-0.182275,-0.417859,-1.98639,-2.69995
-85.1977,0.998607,0.0848526,2,0,-4.59799,-3.51479,-0.0588003,0.486445,-0.828607,-1.87731
-84.4124,0.974034,0.0848526,2,0,-4.96667,-2.82707,-0.136785,1.10993,-0.231308,-0.680255
-84.7474,0.976975,0.0848526,2,0,-4.96271,-3.04451,0.225547,-0.19971,-2.67105,-2.47806
-85.1759,0.990261,0.0848526,1,0,-4.56794,-3.27682,-0.0298579,-0.388284,4.13337,1.23148
-85.2499,0.934547,0.0848526,1,0,-4.51235,-3.40381,-0.393697,-0.42184,3.42901,0.906007
-84.8261,0.986441,0.0848526,2,0,-5.24856,-2.58598,0.37139,-0.891479,-4.4165,-1.13645
-85.896,0.909822,0.0848526,1,0,-4.76345,-2.49537,-0.237769,0.0811237,9.53906,4.01751
-86.5001,0.72577,0.0848526,1,0,-5.05995,-3.32762,-0.841847,-1.06209,-7.88216,-6.26143
-85.1696,0.974236,0.0848526,1,0,-5.29977,-2.63755,-0.257971,-1.60017,-5.80464,-2.02213
-84.5339,0.972969,0.0848526,0,0,-5.1542,-2.45249,-0.517983,-0.637843,-1.3647,0.876074
-84.5339,0.681671,0.0848526,1,0,-5.1542,-2.45249,0.805478,1.30819,-1.3647,0.876074
-84.5693,0.990757,0.0848526,2,0,-5.12439,-2.40348,0.0828228,-0.56048,-0.29539,1.58123
-85.298,0.903374,0.0848526,2,0,-5.34562,-2.5558,-0.00129778,0.490654,-6.1059,-1.49997
-84.9418,0.959681,0.0848526,2,0,-4.65905,-3.31974,0.333498,0.98813,0.857767,-0.765117
-84.9442,0.999626,0.0848526,1,0,-4.67857,-3.33215,-0.0334889,0.14313,0.150627,-1.20858
-86.8093,0.79577,0.0848526,1,0,-4.24555,-3.48198,0.238898,0.760462,10.3445,5.62562
-86.9387,0.990296,0.0848526,1,0,-4.2128,-3.519,-0.347057,-0.386543,10.6194,5.92864
-87.7848,0.931771,0.0848526,1,0,-4.58878,-4.04236,-0.145414,-0.498932,-8.76954,-8.16361
-87.1917,1,0.0848526,0,0,-4.49066,-4.06886,-0.625154,-0.204326,-7.42502,-7.09417
-86.3305,1,0.0848526,0,0,-4.42617,-3.99357,0.415593,0.490352,-4.99163,-5.08512
-86.1012,1,0.0848526,0,0,-4.4233,-3.9481,-0.186019,-0.353312,-4.17113,-4.41786
-87.0896,0.926464,0.0848526,1,0,-4.60255,-3.93627,-0.247299,0.342546,-7.52426,-7.05684
-85.9638,0.975385,0.0848526,0,0,-4.43493,-3.90471,0.686121,0.28589,-3.68499,-4.02534
-87.1855,0.915601,0.0848526,1,0,-4.47762,-4.0816,0.178044,-0.345491,-7.37688,-7.06475
-87.1855,0.84983,0.0848526,0,0,-4.47762,-4.0816,-0.501011,-0.474268,-7.37688,-7.06475
-86.0865,0.873024,0.0848526,1,0,-4.24668,-3.63822,1.00815,0.196978,6.64824,3.46994
-85.207,0.94359,0.0848526,1,0,-4.52094,-3.51112,-0.851856,0.057729,1.21292,-0.488264
-85.4629,0.997572,0.0848526,2,0,-4.412,-3.73219,0.144386,-0.315751,-0.0405676,-1.27322
-85.346,0.990365,0.0848526,2,0,-4.56772,-3.60136,0.426277,-0.578581,-1.55331,-2.38887
-87.0927,0.805653,0.0848526,1,0,-4.26776,-3.39282,-0.455098,-0.112034,11.6652,6.20055
-88.5425,0.615298,0.0848526,0,0,-4.14748,-3.41824,0.285536,0.470993,15.6903,8.91608
-86.8626,1,0.0848526,1,0,-4.20211,-3.5511,-0.606016,-0.728655,10.2146,5.75168
-87.0728,0.878747,0.0848526,2,0,-5.17666,-3.26336,-1.0362,0.948123,-9.15081,-6.85714
-85.0971,0.946752,0.0848526,0,0,-4.92767,-3.20048,0.949089,0.3767,-3.82208,-3.4725
-84.9713,1,0.0848526,1,0,-4.64588,-3.1855,0.348895,0.0769545,3.43795,0.763047
-84.6936,0.999759,0.0848526,1,0,-4.78096,-3.1243,-0.456064,0.256425,0.686659,-0.782208
-84.5704,0.982463,0.0848526,1,0,-4.83445,-2.88588,-0.277049,0.85036,2.54507,0.454972
-84.8783,0.859839,0.0848526,1,0,-5.08436,-2.93977,0.613847,0.0729503,-4.14832,-2.91346
-84.8553,0.998391,0.0848526,2,0,-4.96203,-2.40744,-0.220592,0.289083,4.04404,2.78456
-85.3504,0.979015,0.0848526,1,0,-5.03687,-3.13627,0.392653,-0.538848,-5.31313,-4.1759
-84.7527,0.925282,0.0848526,0,0,-4.74804,-3.01032,0.77481,0.430845,3.25392,0.673493
-84.653,1,0.0848526,0,0,-4.78564,-2.99629,-0.220577,0.0407961,2.39797,0.244651
-84.6734,1,0.0848526,2,0,-5.07611,-2.36177,-0.0700208,0.196026,1.23004,2.34303
-84.7018,0.996162,0.0848526,0,0,-5.0697,-2.35354,-0.0415569,-0.0748332,1.45737,2.47133
-84.652,1,0.0848526,0,0,-5.06787,-2.37566,0.0514389,0.176676,1.34824,2.26275
-85.6457,0.883869,0.0848526,1,0,-5.20488,-2.07562,-0.528105,-0.370908,-0.460781,5.12282
-85.4558,0.993838,0.0848526,1,0,-5.33822,-2.20049,0.084739,-0.539309,-4.00588,2.78236
-85.4043,0.997409,0.0848526,0,0,-5.34835,-2.23805,0.15395,-0.231539,-4.38364,2.22772
-86.0362,0.959441,0.0848526,1,0,-5.04499,-2.05335,0.333659,-0.13373,3.90024,6.14244
-84.9832,0.995136,0.0848526,1,0,-5.11165,-2.23942,-0.347944,-0.738333,1.08533,3.44066
-84.5159,0.996851,0.0848526,2,0,-5.06301,-2.80807,-0.218141,0.665814,-2.32917,-1.54666
-85.0828,0.935982,0.0848526,1,0,-4.88326,-2.46429,0.0866197,-0.444458,5.91427,3.01421
-84.4905,0.981128,0.0848526,0,0,-5.10728,-2.45731,-0.696827,-0.0243539,-0.264267,1.1743
-84.7263,0.966615,0.0848526,1,0,-5.22174,-2.59728,0.118704,-0.199073,-3.94476,-1.04651
-84.7486,0.996774,0.0848526,1,0,-5.20293,-2.67129,-0.234904,0.20198,-4.13506,-1.60219
-84.6234,0.906768,0.0848526,0,0,-4.96903,-2.49437,-0.608021,-0.56133,3.09253,1.98034
-84.6904,0.987008,0.0848526,1,0,-4.99513,-2.9847,0.0523373,-0.79211,-2.69941,-2.33316
-84.7991,0.977473,0.0848526,1,0,-4.98132,-2.40124,0.17407,-0.935175,3.5366,2.68189
-84.6949,0.88034,0.0848526,0,0,-5.22348,-2.55144,0.610967,0.521962,-3.6391,-0.6107
-84.7283,0.928345,0.0848526,1,0,-5.03942,-2.36489,-0.488802,-0.571166,2.19076,2.57565
-85.954,0.860886,0.0848526,1,0,-5.27669,-2.92143,-0.13327,0.752663,-7.64218,-4.5609
-86.7424,0.910901,0.0848526,2,0,-4.77866,-2.28071,-0.647667,0.255501,11.0993,5.39898
-84.6275,1,0.0848526,1,0,-4.94405,-2.53451,0.66834,1.00565,3.43171,1.8829
-85.8835,0.851715,0.0848526,1,0,-5.30492,-2.85615,0.0790063,0.332466,-7.5855,-4.17911
-87.7102,0.946071,0.0848526,2,0,-4.15887,-3.49934,-0.34239,0.762541,13.1112,7.55193
-84.4232,1,0.0848526,2,0,-4.94494,-2.84642,-0.436316,-1.30481,0.095224,-0.590396
-84.5034,0.987201,0.0848526,2,0,-5.15109,-2.6014,0.0963804,-0.174749,-2.43844,-0.527674
-84.5315,0.984894,0.0848526,1,0,-5.11536,-2.72791,0.336048,-0.106991,-2.73688,-1.35618
-84.7545,0.988901,0.0848526,1,0,-4.77529,-2.89936,0.0549214,0.32057,4.05464,1.1497
-85.9978,0.824733,0.0848526,1,0,-5.28601,-2.91532,0.298561,-0.291083,-7.7504,-4.5825
-84.8388,0.93079,0.0848526,1,0,-4.71088,-3.06463,-1.14703,-0.275527,3.50198,0.785368
-84.5474,0.992709,0.0848526,1,0,-4.84186,-2.9602,-0.446365,0.149259,1.36421,-0.23228
-85.0722,0.97853,0.0848526,2,0,-4.82286,-3.29963,0.214416,-0.40285,-2.83096,-3.03954
-85.0241,0.998435,0.0848526,1,0,-4.86813,-3.24054,-0.0141439,0.346242,-3.039,-3.0807
-84.7872,0.985517,0.0848526,0,0,-4.72447,-3.18422,-0.399774,-0.225909,1.27916,-0.48325
-85.0331,0.978037,0.0848526,1,0,-4.60906,-3.27216,0.105809,0.225094,3.02391,0.555066
-85.1159,0.969918,0.0848526,1,0,-4.56655,-3.35256,-0.290908,-0.257957,2.81766,0.473773
-85.44,0.79536,0.0848526,1,0,-4.66543,-3.55582,0.73265,0.468752,-3.07917,-3.44059
-85.0074,1,0.0848526,2,0,-5.30623,-2.40286,-0.274885,0.679939,-4.38664,0.418144
-84.9533,0.869854,0.0848526,0,0,-4.95507,-2.38395,0.92139,-0.0603771,4.44165,3.0494
-84.942,0.996078,0.0848526,1,0,-5.13642,-2.24625,-0.488005,-0.0506117,0.407669,3.21724
-84.9704,0.925486,0.0848526,1,0,-5.20131,-2.78034,-0.241731,0.857327,-5.02238,-2.59815
-85.45,0.951646,0.0848526,1,0,-4.80103,-2.52727,0.245457,0.292947,7.9143,3.39449
-84.7079,0.984278,0.0848526,1,0,-5.07674,-2.34715,-0.85346,0.0470858,1.31551,2.48727
-84.9772,0.974537,0.0848526,0,0,-5.20979,-2.24683,0.361513,-0.247016,-1.39063,2.80354
-85.996,0.804089,0.0848526,1,0,-5.4657,-2.2776,0.727641,-0.209691,-6.79339,1.17097
-86.173,0.962661,0.0848526,1,0,-4.81064,-2.32787,0.104895,0.649213,9.55424,4.74472
-86.173,0.693843,0.0848526,0,0,-4.81064,-2.32787,0.632718,0.773344,9.55424,4.74472
-85.0986,1,0.0848526,1,0,-5.27416,-2.25333,0.814832,0.14606,-2.88824,2.38728
-85.3129,0.814888,0.0848526,2,0,-5.02321,-3.14445,1.20098,-0.531454,-5.13303,-4.09655
-84.6946,0.997644,0.0848526,1,0,-4.85387,-2.70022,-0.238246,-0.673449,4.29548,1.59216
-84.8815,0.95941,0.0848526,0,0,-4.80835,-2.7194,-0.0867002,-0.155089,5.43478,2.00568
-84.8363,0.913391,0.0848526,1,0,-4.7711,-2.85259,-0.587691,-0.479268,4.82567,1.55305
-86.2673,0.963758,0.0848526,2,0,-4.56736,-3.84058,0.465901,-0.431069,-5.42749,-5.344
-86.009,1,0.0848526,0,0,-4.59495,-3.76182,-0.115158,-0.490616,-4.7702,-4.79287
-87.0794,0.994107,0.0848526,4,0,-2.32743,-5.88884,0.00480732,-0.704567,2.55553,2.38587
-87.5662,0.999938,0.0848526,4,0,-0.392084,-7.50472,0.30716,-0.470677,0.729931,0.496588
